OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,ARCHER_1,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,Haile,HAWTHORNE_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,SouthNewmansLake,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
5266,65781,4.050000000000000,4464,1.150000000000000,ST. JOHN'S,617500,18063,2000,100,3684.000000000000000,0.000000000000000,780.000000000000000,988.000000000000000,24,506812.000000000000000,5.244100454117899,-82.366844999999998,29.585728000000000,07146-100-012,HighSprings_A,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.438832001923984,686136.592915196670219,704199.592915196670219,86699.592915196670219,179324.592915196670219,86699.592915196670219,179324.592915196670219,1.140404199052950
5267,65782,4.300000000000000,3399,1.150000000000000,ST. JOHN'S,715400,16911,2015,100,1999.000000000000000,1400.000000000000000,732.000000000000000,546.000000000000000,9,591179.000000000000000,5.567810358693078,-82.366556000000003,29.586068000000001,07146-100-013,HighSprings_A,True,False,False,0.910000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.483881687569774,717753.653059980366379,734664.653059980366379,19264.653059980366379,126574.653059980366379,19264.653059980366379,126574.653059980366379,1.026928505814901
5268,65784,1.530000000000000,5333,1.000000000000000,ST. JOHN'S,543500,6948,1994,100,8686.000000000000000,1980.000000000000000,144.000000000000000,1320.000000000000000,30,455027.000000000000000,1.981104616000095,-82.367670000000004,29.588111999999999,07146-100-015,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.222670057980016,552754.952253328054212,559702.952253328054212,16202.952253328054212,97727.952253328054212,16202.952253328054212,97727.952253328054212,1.029812239656537
5269,65786,1.020000000000000,1873,1.000000000000000,ST. JOHN'S,367000,7315,2006,100,1873.000000000000000,0.000000000000000,268.000000000000000,567.000000000000000,18,304634.999999999941792,1.320736410666730,-82.366332999999997,29.588875000000002,07146-100-017,HighSprings_A,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.742375387270366,341934.811172793852165,349249.811172793852165,-17750.188827206147835,37299.811172793910373,17750.188827206147835,37299.811172793910373,0.951634362868648
5270,65796,1.000000000000000,1966,0.900000000000000,ST. JOHN'S,179600,9552,1994,100,1866.000000000000000,0.000000000000000,170.000000000000000,0.000000000000000,30,143108.000000000000000,1.294839618300716,-82.364954999999995,29.596579999999999,07148-000-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.342761754297280,229294.333024008141365,238846.333024008141365,59246.333024008141365,86186.333024008141365,59246.333024008141365,86186.333024008141365,1.329879359821872
5271,65821,1.270000000000000,2093,1.000000000000000,ST. JOHN'S,322500,6700,2012,100,1833.000000000000000,0.000000000000000,260.000000000000000,432.000000000000000,12,267425.000000000000000,1.644446315241909,-82.341487999999998,29.594238000000001,07162-001-000,HighSprings_A,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.905190977984136,402395.605903098534327,409095.605903098534327,86595.605903098534327,134970.605903098534327,86595.605903098534327,134970.605903098534327,1.268513506676274
5272,65823,2.420000000000000,1272,1.000000000000000,ST. JOHN'S,127200,10108,1994,100,1272.000000000000000,0.000000000000000,300.000000000000000,0.000000000000000,30,98012.000000000000000,3.133511876287732,-82.340190000000007,29.592654000000000,07164-000-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.266882695214962,212539.407075497176265,222647.407075497176265,95447.407075497176265,114527.407075497176265,95447.407075497176265,114527.407075497176265,1.750372697134412
5273,65900,0.260000000000000,960,1.000000000000000,ST. JOHN'S,188300,160,2008,100,528.000000000000000,432.000000000000000,48.000000000000000,0.000000000000000,16,159895.000000000000000,0.336658300758186,-82.349363999999994,29.593354000000001,07170-007-002,HighSprings_A,True,False,True,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.110178315518883,181712.003704645409016,181872.003704645409016,-6427.996295354590984,21817.003704645409016,6427.996295354590984,21817.003704645409016,0.965863004273210
5274,65908,1.000000000000000,912,1.000000000000000,ST. JOHN'S,201400,576,2009,100,912.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,15,170614.000000000000000,1.294839618300716,-82.339786000000004,29.590491000000000,07172-000-000,HighSprings_A,True,False,True,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.198806297220743,198551.997554358560592,199127.997554358560592,-2272.002445641439408,27937.997554358560592,2272.002445641439408,27937.997554358560592,0.988718955086189
5276,65942,7.590000000000000,3150,1.150000000000000,ST. JOHN'S,541600,42038,1998,100,2158.000000000000000,992.000000000000000,1006.000000000000000,576.000000000000000,26,418322.000000000000000,9.827832702902432,-82.354140000000001,29.601863000000002,07177-002-001,HighSprings_A,False,False,False,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.198556047119016,539585.238798155100085,581623.238798155100085,40023.238798155100085,121263.238798155100085,40023.238798155100085,121263.238798155100085,1.073898151399843
5277,65991,0.350000000000000,660,1.000000000000000,ST. JOHN'S,135200,2720,2003,100,660.000000000000000,0.000000000000000,96.000000000000000,0.000000000000000,21,112200.000000000000000,0.453193866405251,-82.348842000000005,29.613651999999998,07186-001-000,HighSprings_A,False,False,True,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.798611499385936,133067.460363077843795,135787.460363077843795,587.460363077843795,20867.460363077843795,587.460363077843795,20867.460363077843795,1.004345121028682
5282,66001,0.310000000000000,1445,1.000000000000000,ST. JOHN'S,259800,833,1994,100,1205.000000000000000,0.000000000000000,309.000000000000000,0.000000000000000,30,219997.000000000000000,0.401400281673222,-82.349789000000001,29.612542999999999,07187-003-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.162939101079946,191556.694971690070815,192389.694971690070815,-67410.305028309929185,-28440.305028309929185,67410.305028309929185,28440.305028309929185,0.740530003740147
5283,66005,0.360000000000000,1803,1.000000000000000,ST. JOHN'S,252500,5500,1994,100,1803.000000000000000,0.000000000000000,156.000000000000000,483.000000000000000,30,209125.000000000000000,0.466142262588258,-82.350748999999993,29.611965000000001,07187-007-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.433848504539494,251160.763354623370105,256660.763354623370105,4160.763354623370105,42035.763354623370105,4160.763354623370105,42035.763354623370105,1.016478270711380
5287,66027,0.230000000000000,1494,1.000000000000000,ST. JOHN'S,355000,418,2006,100,1494.000000000000000,0.000000000000000,28.000000000000000,400.000000000000000,18,301332.000000000000000,0.297813112209165,-82.350853000000001,29.613219999999998,07188-100-005,HighSprings_A,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.456401609248658,256889.576789566868683,257307.576789566868683,-97692.423210433131317,-44442.423210433131317,97692.423210433131317,44442.423210433131317,0.724810075463569
5289,66043,0.580000000000000,1463,1.000000000000000,ST. JOHN'S,345000,0,2000,100,1463.000000000000000,0.000000000000000,92.000000000000000,0.000000000000000,24,293250.000000000000000,0.751006978614415,-82.344836999999998,29.607077000000000,07199-001-041,HighSprings_A,False,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.267378263324591,212644.760930532589555,212644.760930532589555,-132355.239069467410445,-80605.239069467410445,132355.239069467410445,80605.239069467410445,0.616361625885602
5290,66069,0.310000000000000,1632,1.000000000000000,ST. JOHN'S,337300,3009,1995,100,1632.000000000000000,0.000000000000000,50.000000000000000,460.000000000000000,29,283696.000000000000000,0.401400281673222,-82.347149999999999,29.607896000000000,07199-003-014,HighSprings_A,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.370252342759912,235685.211193047289271,238694.211193047289271,-98605.788806952710729,-48010.788806952710729,98605.788806952710729,48010.788806952710729,0.707661462179209
5291,66077,0.710000000000000,1736,1.000000000000000,ST. JOHN'S,383300,1124,1995,100,1736.000000000000000,0.000000000000000,360.000000000000000,504.000000000000000,29,324681.000000000000000,0.919336128993508,-82.348577000000006,29.606874000000001,07199-003-022,HighSprings_A,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.494036841296731,266741.910164080502000,267865.910164080502000,-115434.089835919498000,-57939.089835919498000,115434.089835919498000,57939.089835919498000,0.698841404028386
