OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Gainesvilleish_Region,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
6273,81730,0.340000000000000,1176,1.000000000000000,GAINESVILLE,270300,1306,1994,100,1176.000000000000000,0.000000000000000,32.000000000000000,0.000000000000000,30,228449.000000000000000,0.440245470222243,-82.313239999999993,29.663193000000000,10600-003-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.896393899413628,146736.523351737618214,148042.523351737618214,-122257.476648262381786,-81712.476648262381786,122257.476648262381786,81712.476648262381786,0.547697089721560
6274,81739,0.240000000000000,1260,1.000000000000000,GAINESVILLE,226300,777,1994,100,1008.000000000000000,0.000000000000000,252.000000000000000,0.000000000000000,30,191578.000000000000000,0.310761508392172,-82.315089999999998,29.662710000000001,10600-012-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.930645681180627,151849.576446407940239,152626.576446407940239,-73673.423553592059761,-39728.423553592059761,73673.423553592059761,39728.423553592059761,0.674443554778648
6275,81752,0.250000000000000,1455,1.000000000000000,GAINESVILLE,361300,98,2015,100,1215.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,9,307007.000000000000000,0.323709904575179,-82.315090999999995,29.662434000000001,10600-025-000,MidtownEast_C,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.322721800777389,224745.021492822648725,224843.021492822648725,-136456.978507177351275,-82261.978507177351275,136456.978507177351275,82261.978507177351275,0.622316693863334
6276,81753,0.250000000000000,1730,1.000000000000000,GAINESVILLE,242900,145,1994,100,1730.000000000000000,0.000000000000000,91.000000000000000,0.000000000000000,30,206320.000000000000000,0.323709904575179,-82.315425000000005,29.662437000000001,10600-026-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.121074441489474,183702.786802723741857,183847.786802723741857,-59052.213197276258143,-22617.213197276258143,59052.213197276258143,22617.213197276258143,0.756886730352918
6277,81762,0.250000000000000,1176,1.000000000000000,GAINESVILLE,280200,1039,2015,100,1176.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9,237131.000000000000000,0.323709904575179,-82.312899999999999,29.661987000000000,10600-035-000,MidtownEast_C,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.142513737085437,187683.767375637457008,188722.767375637457008,-91477.232624362542992,-49447.232624362542992,91477.232624362542992,49447.232624362542992,0.673528791490498
6278,81782,0.250000000000000,1351,1.000000000000000,GAINESVILLE,291900,1007,2012,100,1260.000000000000000,0.000000000000000,91.000000000000000,0.000000000000000,12,247107.999999999970896,0.323709904575179,-82.312558999999993,29.660995000000000,10600-055-000,MidtownEast_C,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.229570664439853,204755.254510271246545,205762.254510271246545,-86137.745489728753455,-42352.745489728724351,86137.745489728753455,42352.745489728724351,0.704906661563108
6279,81801,0.250000000000000,750,1.000000000000000,GAINESVILLE,201500,432,1994,100,750.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,170843.000000000000000,0.323709904575179,-82.312899999999999,29.660281000000001,10600-074-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.564295689053226,105271.256068906572182,105703.256068906572182,-95796.743931093427818,-65571.743931093427818,95796.743931093427818,65571.743931093427818,0.524581915974722
6280,81810,0.230000000000000,896,1.000000000000000,GAINESVILLE,261800,1900,2002,100,728.000000000000000,0.000000000000000,177.000000000000000,0.000000000000000,22,220630.000000000000000,0.297813112209165,-82.315437000000003,29.659860999999999,10600-083-000,MidtownEast_C,True,False,True,0.780000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.837044016003290,138281.123110258515226,140181.123110258515226,-121618.876889741484774,-82348.876889741484774,121618.876889741484774,82348.876889741484774,0.535451195990292
6281,81811,0.250000000000000,1099,1.000000000000000,GAINESVILLE,271100,152,1994,100,1099.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,230283.000000000000000,0.323709904575179,-82.315098000000006,29.659859000000001,10600-084-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.800760820364465,133353.772625451441854,133505.772625451441854,-137594.227374548558146,-96929.227374548558146,137594.227374548558146,96929.227374548558146,0.492459508024535
6282,81818,0.250000000000000,1338,1.000000000000000,GAINESVILLE,163100,8580,1994,100,1338.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,130055.000000000000000,0.323709904575179,-82.312566000000004,29.659564000000000,10600-091-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.922542016110883,150624.010831374413101,159204.010831374413101,-3895.989168625586899,20569.010831374413101,3895.989168625586899,20569.010831374413101,0.976112880633810
6283,81829,0.200000000000000,1104,1.000000000000000,GAINESVILLE,235200,2970,2010,100,1104.000000000000000,0.000000000000000,96.000000000000000,0.000000000000000,14,196950.000000000000000,0.258967923660143,-82.309145999999998,29.673113000000001,10601-003-000,MidtownEast_C,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.061989144703585,173163.089747015503235,176133.089747015503235,-59066.910252984496765,-23786.910252984496765,59066.910252984496765,23786.910252984496765,0.748865177495814
6284,81836,0.200000000000000,1128,1.000000000000000,GAINESVILLE,215000,266,1994,100,1128.000000000000000,0.000000000000000,96.000000000000000,0.000000000000000,30,182483.999999999970896,0.258967923660143,-82.310015000000007,29.671980000000001,10601-010-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.840040841497727,138696.149074979621219,138962.149074979621219,-76037.850925020378781,-43787.850925020349678,76037.850925020378781,43787.850925020349678,0.646335577092928
6285,81837,0.200000000000000,1224,1.000000000000000,GAINESVILLE,277300,60,2000,100,1224.000000000000000,0.000000000000000,242.000000000000000,350.000000000000000,24,235645.000000000000000,0.258967923660143,-82.310017000000002,29.671657000000000,10601-011-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.107834017300341,181286.515508547076024,181346.515508547076024,-95953.484491452923976,-54358.484491452923976,95953.484491452923976,54358.484491452923976,0.653972288166416
6286,81850,0.180000000000000,1324,1.000000000000000,GAINESVILLE,262400,345,2012,100,1324.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,12,222695.000000000000000,0.233071131294129,-82.309646999999998,29.672910999999999,10602-009-000,MidtownEast_C,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.188732566742090,196561.879033545323182,196906.879033545323182,-65493.120966454676818,-26133.120966454676818,65493.120966454676818,26133.120966454676818,0.750407313390036
6287,81856,0.200000000000000,1434,1.000000000000000,GAINESVILLE,195200,170,1994,100,1104.000000000000000,0.000000000000000,500.000000000000000,0.000000000000000,30,165750.000000000000000,0.258967923660143,-82.311048999999997,29.673593000000000,10603-003-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.002933916236298,163233.001515235693660,163403.001515235693660,-31796.998484764306340,-2516.998484764306340,31796.998484764306340,2516.998484764306340,0.837105540549363
6288,81859,0.200000000000000,1324,1.000000000000000,GAINESVILLE,182300,2768,1994,100,1324.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,30,152187.000000000000000,0.258967923660143,-82.311766000000006,29.673594000000001,10603-006-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.935139993759030,152533.571800993115176,155301.571800993115176,-26998.428199006884824,346.571800993115176,26998.428199006884824,346.571800993115176,0.851901106971986
6289,81870,0.280000000000000,1104,1.000000000000000,GAINESVILLE,213100,528,1994,100,1104.000000000000000,0.000000000000000,380.000000000000000,0.000000000000000,30,180607.000000000000000,0.362555093124200,-82.312728000000007,29.673219000000000,10603-017-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.864039797009461,142064.974240939860465,142592.974240939860465,-70507.025759060139535,-38542.025759060139535,70507.025759060139535,38542.025759060139535,0.669136434729891
6290,81874,0.210000000000000,1524,1.000000000000000,GAINESVILLE,223100,1331,1994,100,1524.000000000000000,0.000000000000000,96.000000000000000,0.000000000000000,30,188304.000000000000000,0.271916319843150,-82.311768000000001,29.673268000000000,10603-021-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.029934916952620,167700.497925738454796,169031.497925738454796,-54068.502074261545204,-20603.502074261545204,54068.502074261545204,20603.502074261545204,0.757649027009137
