#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,GC507874,SLD,1499 NW 16TH AVE,GAINESVILLE,32605,,"2,284",09246-013-000,"$350,000",2,2,0,1957.0,,Single Family Residence,Fee Simple,"$2,366.75",0,0,0,Conventional,08/31/2022,$153.24,$153.24,1.0,FLORIDA HOMES REALTY & MORTGAGE LLC,Heather Damron,259505195,259504964,Gainesville-Alachua,Gainesville-Alachua,True
1,GC507376,SLD,9227 NW 15TH PL,GAINESVILLE,32606,OAK CREST ESTATE ADD #2,"2,014",06304-200-017,"$350,000",3,2,0,1984.0,,Single Family Residence,Fee Simple,"$5,425.00",67,67,67,Conventional,11/15/2022,$173.78,$173.78,1.0,BHGRE THOMAS GROUP,"Lisa Baltozer, PL",259500559,261010944,Gainesville-Alachua,Gainesville-Alachua,True
1,A4544088,SLD,10101 SW 87TH TER,GAINESVILLE,32608,KANAPAHA PINES,"2,021",07348-050-037,"$350,000",3,2,0,2000.0,,Single Family Residence,Fee Simple,"$5,573.28",34,34,34,Conventional,10/11/2022,$187.90,$173.18,0.92,FLATFEE.COM,Cliff Glansen,278017259,259500037,Sarasota - Manatee,Sarasota - Manatee,True
1,GC506952,SLD,3751 NW 16TH PL,GAINESVILLE,32605,NORTHWEST ESTATES,"2,262",06407-019-000,"$350,000",4,2,0,1969.0,Private,Single Family Residence,Fee Simple,"$2,489.87",31,31,33,Conventional,09/15/2022,$154.69,$154.73,1.0,"DANIEL CRAPPS AGENCY, INC.",Daniel Crapps,264000005,259500004,Gainesville-Alachua,Gainesville-Alachua,True
1,GC506840,SLD,6845 SW 81ST ST,GAINESVILLE,32608,MENTONE CLUSTER PH II,"1,558",07061-020-025,"$350,000",3,2,0,1998.0,,Single Family Residence,Fee Simple,"$4,736.55",13,13,13,Conventional,08/26/2022,$233.44,$224.65,0.96,BOSSHARDT REALTY SERVICES LLC,Heather Doughton,259502062,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC506799,SLD,25175 NW 134TH LN,HIGH SPRINGS,32643,TAMIAMI HEIGHTS #4,"1,578",01599-000-000,"$350,000",3,2,0,2022.0,,Single Family Residence,Fee Simple,$394.05,107,107,107,Conventional,12/09/2022,$246.51,$221.8,0.9,"DANIEL CRAPPS AGENCY, INC.",Tucker Smith,264000886,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,GC506678,SLD,16808 NW 168TH TER,ALACHUA,32615,HERITAGE OAKS,"1,663",03053-020-096,"$350,000",3,2,0,2019.0,,Single Family Residence,Fee Simple,"$3,458.00",6,6,6,Conventional,08/12/2022,$210.46,$210.46,1.0,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jahnava Khurana,259505402,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,J948901,SLD,7638 NW 36TH AVE,GAINESVILLE,32606,SUMMIT OAKS UNIT II,"1,660",06230-037-013,"$350,000",3,2,0,1989.0,,Single Family Residence,Fee Simple,"$2,874.85",0,0,-28,Conventional,06/17/2022,$210.84,$210.84,1.0,STELLAR NON-MEMBER OFFICE,Stellar Non-Member Agent,123456789,259505695,For Future Use,Other,True
1,GC505767,SLD,9215 SE COUNTY ROAD 2082,GAINESVILLE,32641,ROCHELLE,"1,891",18119-000-000,"$350,000",3,2,0,1987.0,,Single Family Residence,Fee Simple,"$4,221.00",25,25,32,Conventional,08/12/2022,$195.61,$185.09,0.95,HOME ENV REALTY,Chad Shaffer,253003627,25950341,Gainesville-Alachua,Gainesville-Alachua,True
1,GC505263,SLD,4814 SW 83RD TER,GAINESVILLE,32608,HAILE PLANTATION,"1,696",06860-010-095,"$350,000",4,2,0,1986.0,,Single Family Residence,Fee Simple,"$4,036.00",3,3,4,Conventional,07/25/2022,$206.37,$206.37,1.0,MOMENTUM REALTY - GAINESVILLE,K.C. Harder,259506085,285514487,Gainesville-Alachua,Gainesville-Alachua,True
1,GC505238,SLD,2707 NW 4TH PL,GAINESVILLE,32607,HIBISCUS PARK,"1,645",06450-007-000,"$350,000",4,3,0,1987.0,,Single Family Residence,Fee Simple,"$4,946.45",1,1,1,Cash,06/16/2022,$224.86,$212.77,0.95,MITCHELL REALTY SERVICES INC,Bob Mitchell,259500378,259506269,Gainesville-Alachua,Gainesville-Alachua,True
1,GC504589,SLD,4001 SW 19TH ST,GAINESVILLE,32608,IDYLWILD AREA NORTH,"1,907",07268-007-000,"$350,000",4,2,1,1960.0,,Single Family Residence,Fee Simple,"$2,600.00",3,3,3,Conventional,06/21/2022,$167.80,$183.53,1.09,"COLDWELL BANKER M.M. PARRISH, REALTORS",Annette Armstrong,259503939,25950341,Gainesville-Alachua,Gainesville-Alachua,True
1,GC504206,SLD,5843 SW 85TH ST,GAINESVILLE,32608,HICKORY FOREST,"1,633",07054-201-103,"$350,000",3,2,0,2001.0,Community,Single Family Residence,Fee Simple,"$3,698.10",3,3,11,Conventional,05/27/2022,$199.02,$214.33,1.08,BHGRE THOMAS GROUP,Chad Austin,259505618,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,GC503598,SLD,6919 NW 51ST TER,GAINESVILLE,32653,BLUES CREEK,"1,611",06007-010-009,"$350,000",3,3,0,1986.0,,Single Family Residence,Fee Simple,"$1,647.68",2,2,2,Conventional,05/20/2022,$201.74,$217.26,1.08,PEPINE REALTY,Holly Bender,259506318,259500004,Gainesville-Alachua,Gainesville-Alachua,True
1,GC503432,SLD,7521 SW 88TH ST,GAINESVILLE,32608,WILLOW OAK PLANTATION,"2,161",07098-001-109,"$350,000",4,3,0,2008.0,,Single Family Residence,Fee Simple,"$4,264.58",0,0,4,FHA,03/18/2022,$161.96,$161.96,1.0,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Tina Yakel,259503574,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,T3357989,SLD,4320 NW 69TH ST,GAINESVILLE,32606,EMERALD WOODS,"1,935",06049-013-023,"$350,000",4,2,0,1982.0,,Single Family Residence,Fee Simple,"$3,007.00",4,4,31,FHA,05/27/2022,$180.88,$180.88,1.0,RABELL REALTY GROUP LLC,Rebecca Johnson,259503952,259504926,Tampa,Gainesville-Alachua,True
1,GC502721,SLD,7725 SW 87TH TER,GAINESVILLE,32608,WILLOW OAK PLANTATION,"1,510",07098-001-127,"$350,000",3,2,0,2009.0,Community,Single Family Residence,Fee Simple,"$4,086.13",2,2,2,Conventional,04/28/2022,$221.19,$231.79,1.05,TERZA REAL ESTATE,Delphine Lampert,260561009,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,GC502628,SLD,921 NW 37TH DRIVE,GAINESVILLE,32605,LITTLEWOOD ESTATES,"2,050",06401-003-000,"$350,000",4,2,0,1960.0,,Single Family Residence,Fee Simple,"$2,011.00",3,3,3,Conventional,03/28/2022,$170.68,$170.73,1.0,EXP REALTY LLC,Glen Williams,259505721,25950341,Gainesville-Alachua,Sarasota - Manatee,True
1,GC501611,SLD,3952 SW 6TH PL,GAINESVILLE,32607,ANGLEWOOD REP,"1,837",06532-011-000,"$350,000",3,2,0,1963.0,,Single Family Residence,Fee Simple,"$1,764.70",2,2,2,Cash,02/01/2022,$190.53,$190.53,1.0,PEPINE REALTY,Mark Gajda,259505420,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC501128,SLD,7913 SW 47TH CT,GAINESVILLE,32608,HAILE PLANTATION UNIT 10 PH II,"1,756",06860-102-081,"$350,000",4,2,0,1988.0,,Single Family Residence,Fee Simple,"$2,588.00",2,2,13,Conventional,01/19/2022,$199.26,$199.32,1.0,BOSSHARDT REALTY SERVICES LLC,Todd Loeffler,259500605,259500037,Gainesville-Alachua,Gainesville-Alachua,True
1,GC500882,SLD,4722 NW 72ND LN,GAINESVILLE,32653,STERLING PLACE,"2,254",06008-010-005,"$350,000",3,2,1,1994.0,,Single Family Residence,Fee Simple,$284.89,2,2,2,Cash,01/06/2022,$155.28,$155.28,1.0,PEPINE REALTY,Mark Gajda,259505420,259500037,Gainesville-Alachua,Gainesville-Alachua,True
1,GC448255,SLD,12220 NW 157th ST,Alachua,32615,Not In Subdivision,"1,881",03980-001-000,"$350,000",4,3,0,1981.0,Private,Single Family Residence,,"$2,779.00",71,71,71,Conventional,01/07/2022,$199.36,$186.07,0.93,BOSSHARDT REALTY SERVICES LLC,Vanessa Scott,259506730,259500035,Gainesville-Alachua,Gainesville-Alachua,True
1,GC446137,SLD,419 NW 6th AVE,Gainesville,32601,Brush Addn,"1,552",14466-002-000,"$350,000",3,2,1,2021.0,,Single Family Residence,,"$1,652.83",207,207,207,Conventional,06/03/2022,$225.45,$225.52,1.0,SAGE REAL ESTATE,Megan Atwater,259505974,259506015,Gainesville-Alachua,Gainesville-Alachua,True
1,GC501525,SLD,9557 SW 67TH LN,GAINESVILLE,32608,LUGANO,"1,710",07071-010-108,"$350,004",3,2,0,2021.0,,Single Family Residence,Fee Simple,"$1,200.00",0,0,0,Conventional,04/01/2022,$204.68,$204.68,1.0,EMMER DEVELOPMENT CORP,Lori Cain,259500890,259500065,Gainesville-Alachua,Gainesville-Alachua,True
1,GC501845,SLD,10207 NW 11TH LN,GAINESVILLE,32606,BROADMOOR PH 4-A,"2,044",06306-040-021,"$350,200",3,2,0,1997.0,,Single Family Residence,Fee Simple,"$3,127.85",3,3,4,Cash,02/11/2022,$158.95,$171.33,1.08,WATSON REALTY CORP,Jonathan Colon,259500568,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,GC503075,SLD,25904 NW 130TH AVE,HIGH SPRINGS,32643,,"1,276",01628-001-000,"$351,000",3,2,0,2004.0,,Single Family Residence,Fee Simple,"$2,184.18",3,3,3,Cash,06/10/2022,$262.54,$275.08,1.05,FLORIDA HOMES REALTY & MORTGAGE LLC,Victor Borrero,259506539,264000445,Gainesville-Alachua,Gainesville-Alachua,True
1,GC502169,SLD,8312 NW 51 ST,GAINESVILLE,32653,WESCHESTER,"1,984",06009040044,"$351,000",3,2,0,2019.0,Community,Single Family Residence,Fee Simple,$264.11,4,4,6,Conventional,03/01/2022,$166.51,$176.92,1.06,MOMENTUM REALTY - GAINESVILLE,Randy Hunziker,259505204,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,GC501523,SLD,9609 SW 67TH LN,GAINESVILLE,32608,LUGANO,"1,710",07071-010-144,"$351,245",3,2,0,2021.0,,Single Family Residence,Fee Simple,"$1,200.00",0,0,0,FHA,03/01/2022,$205.41,$205.41,1.0,EMMER DEVELOPMENT CORP,Lori Cain,259500890,259504921,Gainesville-Alachua,Gainesville-Alachua,True
1,GC505818,SLD,7023 SW 85TH TER,GAINESVILLE,32608,MENTONE CLUSTER PH 8,"1,720",07061-080-029,"$351,500",3,2,0,2002.0,Community,Single Family Residence,Fee Simple,"$5,056.86",3,3,3,Cash,07/18/2022,$201.10,$204.36,1.02,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,"Krystal Vela, PA",259505953,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC504820,SLD,3930 NW 40TH CT,GAINESVILLE,32606,FOXFIRE WOODS,"1,687",06072-010-012,"$351,500",3,2,0,1978.0,,Single Family Residence,Fee Simple,"$3,552.00",5,5,5,Cash,06/15/2022,$186.66,$208.36,1.12,PEPINE REALTY,Joshua Howard,259505418,259504964,Gainesville-Alachua,Gainesville-Alachua,True
1,GC502659,SLD,1035 NW 89TH DR,GAINESVILLE,32606,EAGLE POINT,"1,754",06326-020-104,"$351,800",3,2,0,1999.0,,Single Family Residence,Fee Simple,"$4,800.95",2,2,9,VA,05/02/2022,$185.29,$200.57,1.08,BHHS FLORIDA REALTY,Jeff Tice,259500527,259504935,Gainesville-Alachua,Gainesville-Alachua,True
1,GC501533,SLD,9682 SW 68TH LN,GAINESVILLE,32608,LUGANO,"1,710",07071-010-131,"$351,971",3,2,0,2021.0,,Single Family Residence,Fee Simple,"$1,200.00",0,0,0,Conventional,05/27/2022,$205.83,$205.83,1.0,EMMER DEVELOPMENT CORP,Lori Cain,259500890,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,T3369781,SLD,19076 NW 164TH RD,HIGH SPRINGS,32643,OAK RIDGE AT HIGH SPRINGS,"1,744",03034-040-175,"$351,990",4,2,0,2022.0,,Single Family Residence,Fee Simple,$0.00,44,44,44,FHA,08/30/2022,$201.83,$201.83,1.0,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259504926,Tampa,Tampa,True
1,GC443093,SLD,13658 NW 14TH PL,NEWBERRY,32669,ARBOR GREENS,"2,370",04338-023-237,"$351,990",5,3,0,2021.0,Community,Single Family Residence,,"$1,142.35",245,245,245,Conventional,02/15/2022,$148.52,$148.52,1.0,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,261013580,Tampa,Tampa,True
1,GC504311,SLD,5427 SW 86TH DR,GAINESVILLE,32608,HAILE PLANTATION,"1,908",06860-010-050,"$352,000",3,2,0,1981.0,,Single Family Residence,Fee Simple,"$2,998.54",2,2,6,Cash,05/25/2022,$172.90,$184.49,1.07,RE/MAX PROFESSIONALS,Daniel Drageset,259506396,259500046,Gainesville-Alachua,Gainesville-Alachua,True
1,GC508233,SLD,1106 NE 9TH ST,GAINESVILLE,32601,FAIRFIELD(110),"1,455",10600-025-000,"$352,440",4,2,0,1948.0,,Single Family Residence,Fee Simple,"$2,812.16",11,11,11,Conventional,10/17/2022,$240.21,$242.23,1.01,SAGE REAL ESTATE,Michelle Hazen,259504971,259506015,Gainesville-Alachua,Gainesville-Alachua,True
1,GC505236,SLD,7724 SW 99TH LN,GAINESVILLE,32608,KANAPAHA PINES,"1,596",07348-030-022,"$352,500",3,2,0,1996.0,,Single Family Residence,Fee Simple,"$3,317.00",3,3,3,Conventional,06/20/2022,$220.86,$220.86,1.0,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jordane Harden,259505396,259507001,Gainesville-Alachua,Gainesville-Alachua,True
1,T3372718,SLD,2135 NW 246TH TER,NEWBERRY,32669,AVALON WOODS,"2,288",01874-100-089,"$352,990",4,3,0,2022.0,,Single Family Residence,Fee Simple,$0.00,80,80,80,Conventional,09/21/2022,$156.46,$154.28,0.99,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259505695,Tampa,Tampa,True
1,T3354768,SLD,16367 NW 190TH ST,HIGH SPRINGS,32643,OAK RIDGE AT HIGH SPRINGS,"1,744",03034-040-188,"$352,990",4,2,0,2022.0,,Single Family Residence,Fee Simple,$0.00,16,16,80,Conventional,07/29/2022,$206.99,$202.4,0.98,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259504926,Tampa,Tampa,True
1,T3345245,SLD,2113 NW 247TH DR,NEWBERRY,32669,AVALON WOODS,"2,371",01874-100-054,"$352,990",4,3,0,2022.0,,Single Family Residence,Fee Simple,$0.00,37,37,37,Conventional,03/29/2022,$146.77,$148.88,1.01,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,261011473,Tampa,Tampa,True
1,T3336417,SLD,24652 NW 6TH RD,NEWBERRY,32669,OAK PARK,"1,774",01934-020-080,"$352,990",4,2,0,2022.0,,Single Family Residence,Fee Simple,$679.70,13,13,149,VA,05/12/2022,$198.98,$198.98,1.0,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259505695,Tampa,Tampa,True
1,OM632843,SLD,12346 NW 159 WAY,ALACHUA,32615,SAVANNAH STATION,"1,700",03980-022-147,"$353,400",3,2,0,2021.0,,Single Family Residence,Fee Simple,$80.00,65,65,93,Conventional,07/01/2022,$207.88,$207.88,1.0,RABELL REALTY GROUP LLC,Jacquelyn Mercier,279527078,259504964,Ocala - Marion,Gainesville-Alachua,True
1,OM635324,SLD,12369 NW 159 WAY,ALACHUA,32615,SAVANNAH STATION,"1,750",03980-022-168,"$353,500",4,2,0,2022.0,,Single Family Residence,Fee Simple,$80.00,2,2,2,Conventional,06/23/2022,$202.00,$202,1.0,RABELL REALTY GROUP LLC,Jacquelyn Mercier,279527078,259500004,Ocala - Marion,Gainesville-Alachua,True
1,OM632839,SLD,12370 NW 159 WAY,ALACHUA,32615,SAVANNAH STATION,"1,750",03980-022-148,"$353,500",4,2,0,2022.0,,Single Family Residence,Fee Simple,$80.00,13,13,14,Conventional,03/30/2022,$202.00,$202,1.0,RABELL REALTY GROUP LLC,Jacquelyn Mercier,279527078,259505695,Ocala - Marion,Gainesville-Alachua,True
1,GC501223,SLD,12315 NW 159TH WAY,ALACHUA,32615,SAVANNAH STATION,"1,789",03980-022-171,"$353,500",4,2,0,2021.0,,Single Family Residence,Fee Simple,$0.00,23,23,23,Conventional,02/11/2022,$197.60,$197.6,1.0,BOSSHARDT REALTY SERVICES LLC,Amy Gnann,259505278,259507001,Gainesville-Alachua,Gainesville-Alachua,True
1,GC505732,SLD,304 NW 35TH ST,GAINESVILLE,32607,WOODLAND TERRACE,"1,951",06481-034-000,"$354,000",4,3,0,1956.0,,Single Family Residence,Fee Simple,"$4,923.93",4,4,5,Conventional,07/12/2022,$181.45,$181.45,1.0,"COLDWELL BANKER M.M. PARRISH, REALTORS",Anne Marie Mattison,259505320,259500037,Gainesville-Alachua,Gainesville-Alachua,True
1,GC505094,SLD,4144 NW 59TH AVE,GAINESVILLE,32653,GRAND CENTRAL STA CLUSTER PH II,"1,593",06020-030-072,"$354,000",3,2,0,1995.0,,Single Family Residence,Co-op,"$2,805.00",1,1,2,Conventional,06/30/2022,$219.71,$222.22,1.01,WATSON REALTY CORP,"Van Alexander, Jr.",259505454,259500060,Gainesville-Alachua,Gainesville-Alachua,True
1,GC505669,SLD,14561 NW 21ST PL,NEWBERRY,32669,BELMONT CLUSTER PH 1,"1,631",04227-010-021,"$354,900",3,2,0,2005.0,Community,Single Family Residence,Fee Simple,"$3,343.00",5,5,5,Conventional,08/01/2022,$217.60,$217.6,1.0,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Rachel Diaz,259505344,259500046,Gainesville-Alachua,Gainesville-Alachua,True
1,GC503134,SLD,12518 NW 159TH WAY,ALACHUA,32615,SAVANNAH STATION,"1,705",03980-022-154,"$354,900",3,2,0,2022.0,,Single Family Residence,Fee Simple,$0.00,3,3,3,Conventional,06/02/2022,$205.81,$208.15,1.01,BOSSHARDT REALTY SERVICES LLC,Amy Gnann,259505278,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,T3366694,SLD,17408 NW 172ND AVE,ALACHUA,32615,BRIARWOOD,"1,982",03044-100-026,"$354,990",4,2,1,2022.0,,Single Family Residence,Fee Simple,$0.00,114,114,114,Conventional,09/22/2022,$181.63,$179.11,0.99,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,55055,Tampa,Tampa,True
1,GC509454,SLD,11132 PALMETTO BLVD,ALACHUA,32615,TURKEY CREEK UNIT #1 (ALACHUA),"2,181",05900-005-064,"$355,000",4,2,0,2005.0,,Single Family Residence,Fee Simple,"$4,186.00",7,7,7,Conventional,12/16/2022,$165.98,$162.77,0.98,RABELL REALTY GROUP LLC,Kristen Rabell,259504030,259500037,Gainesville-Alachua,Gainesville-Alachua,True
1,GC508646,SLD,703 NW 94TH TER,GAINESVILLE,32607,HAMILTON HEIGHTS,"2,158",06657-030-002,"$355,000",3,2,1,1979.0,,Single Family Residence,Fee Simple,"$2,777.69",9,9,17,Conventional,11/28/2022,$169.14,$164.5,0.97,WATSON REALTY CORP,Olivia Dann,279602996,259500037,Gainesville-Alachua,Gainesville-Alachua,True
1,GC508453,SLD,1559 SW 66TH DR,GAINESVILLE,32607,PORTOFINO CLUSTER PH 1,"2,007",06677-100-022,"$355,000",4,2,0,2006.0,,Single Family Residence,Fee Simple,"$2,709.74",52,52,53,Cash,12/12/2022,$199.25,$176.88,0.89,NEXTHOME SOUTH POINTE - GAINESVILLE,Marquis Richardson,259505809,259506650,Gainesville-Alachua,Gainesville-Alachua,True
1,GC508429,SLD,2927 NW 10TH PL,GAINESVILLE,32605,RIDGEWOOD PARK,"1,728",06436-001-037,"$355,000",3,2,0,1979.0,,Single Family Residence,Fee Simple,"$5,357.04",0,0,1,FHA,09/20/2022,$205.44,$205.44,1.0,WATSON REALTY CORP,Jonathan Colon,259500568,259500060,Gainesville-Alachua,Gainesville-Alachua,True
1,GC506829,SLD,870 NW 256TH WAY,NEWBERRY,32669,NEWTOWN 1894 PH 3,"1,677",01894-103-120,"$355,000",4,2,0,2015.0,,Single Family Residence,Fee Simple,"$3,444.75",5,5,5,USDA,09/02/2022,$217.65,$211.69,0.97,BOSSHARDT REALTY SERVICES LLC,Alexandra Douglass,259506232,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC506798,SLD,1332 NW 106TH ST,GAINESVILLE,32606,BROADMOOR PH 5,"1,859",06306-050-026,"$355,000",3,2,0,1999.0,,Single Family Residence,Fee Simple,"$3,174.35",14,14,14,Conventional,08/24/2022,$201.67,$190.96,0.95,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Tina Yakel,259503574,259506269,Gainesville-Alachua,Gainesville-Alachua,True
1,GC504872,SLD,7230 SW 80TH TER,GAINESVILLE,32608,MENTONE CLUSTER PH V,"2,128",07061-051-008,"$355,000",3,2,1,2000.0,Community,Single Family Residence,Fee Simple,"$3,505.77",134,134,160,Cash,11/21/2022,$176.22,$166.82,0.95,FLORIDA HOMES REALTY & MORTGAGE LLC,Heather Damron,259505195,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC504842,SLD,9358 SW 68TH LN,GAINESVILLE,32608,LUGANO PH 2 PB 34 PG 93,"1,555",07071-100-083,"$355,000",3,2,0,2020.0,,Single Family Residence,Fee Simple,"$5,517.73",23,23,23,Conventional,06/30/2022,$237.30,$228.3,0.96,RABELL REALTY GROUP LLC,Kristen Rabell,259504030,259500037,Gainesville-Alachua,Gainesville-Alachua,True
1,GC504469,SLD,2312 NW 14TH PLACE,GAINESVILLE,32605,RAINTREE,"2,620",06439-010-067,"$355,000",3,2,1,1988.0,,Single Family Residence,Fee Simple,"$6,820.00",21,21,30,Cash,06/24/2022,$143.13,$135.5,0.95,"COLDWELL BANKER M.M. PARRISH, REALTORS",Kris Kelly,259505056,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC504416,SLD,2610 NW 11TH AVE,GAINESVILLE,32605,MASON MANOR,"1,380",06438-037-000,"$355,000",3,2,0,1959.0,,Single Family Residence,Fee Simple,"$1,578.00",4,4,7,Conventional,06/01/2022,$235.43,$257.25,1.09,BHGRE THOMAS GROUP,Raven Knowles,259506089,259500004,Gainesville-Alachua,Gainesville-Alachua,True
1,GC504398,SLD,8321 NW 290TH AVE,ALACHUA,32615,,"2,965",05309-001-000,"$355,000",3,2,0,1991.0,Private,Single Family Residence,Fee Simple,"$4,007.00",17,17,17,Conventional,06/21/2022,$126.78,$119.73,0.94,REALWORKS LLC,Sid Stidham,259500441,55055,Gainesville-Alachua,Gainesville-Alachua,True
1,GC503507,SLD,911 NW 250TH DR,NEWBERRY,32669,NEWBERRY CORNERS PH IA,"2,202",01894-020-003,"$355,000",4,2,1,2017.0,Private,Single Family Residence,Fee Simple,"$4,029.83",0,0,0,VA,05/04/2022,$158.90,$161.22,1.01,RE/MAX PROFESSIONALS,Jeanette Winkler,259500415,259504964,Gainesville-Alachua,Gainesville-Alachua,True
1,GC503377,SLD,9035 SW 74TH AVE,GAINESVILLE,32608,WILLOW OAK PLANTATION,"1,660",07098-001-041,"$355,000",3,2,0,2013.0,Community,Single Family Residence,Fee Simple,"$4,339.53",5,5,5,Conventional,04/29/2022,$204.82,$213.86,1.04,FLORIDA HOMES REALTY & MORTGAGE LLC,Lindsay Akri,259506147,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC502765,SLD,3622 NW 39TH PL,GAINESVILLE,32605,MYRICKS ADD WIMBERLY ESTATES,"2,192",06068-005-000,"$355,000",4,2,0,1969.0,Private,Single Family Residence,Fee Simple,$285.00,0,0,0,FHA,03/25/2022,$159.63,$161.95,1.01,FLORIDA HOMES REALTY & MORTGAGE LLC,Valerie Anderson,259503355,259504964,Gainesville-Alachua,Gainesville-Alachua,True
1,GC502762,SLD,4026 NW 34TH DR,GAINESVILLE,32605,SABLE CHASE CLUSTER PH 2,"1,821",06075-030-082,"$355,000",3,2,0,1992.0,,Single Family Residence,Fee Simple,"$3,334.51",7,7,8,Cash,04/19/2022,$192.20,$194.95,1.01,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Paul Curlings,259505857,259506003,Gainesville-Alachua,Gainesville-Alachua,True
1,GC502217,SLD,519 NW 93RD WAY,GAINESVILLE,32607,HAMILTON POND,"1,689",06657-050-015,"$355,000",3,2,0,2002.0,,Single Family Residence,Fee Simple,"$2,567.00",4,4,4,Cash,03/17/2022,$192.42,$210.18,1.09,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Whitney Johnson Perkins,259504068,259504874,Gainesville-Alachua,Gainesville-Alachua,True
1,OM632380,SLD,8823 NW 19TH LN,GAINESVILLE,32606,CHELSEA LANE,"1,983",06322-010-002,"$355,000",3,2,0,1996.0,,Single Family Residence,Fee Simple,"$4,214.34",2,2,18,Conventional,02/28/2022,$171.33,$179.02,1.04,RABELL REALTY GROUP LLC,Cyndall Carver,259506643,259505695,Ocala - Marion,Gainesville-Alachua,True
1,A4516892,SLD,22866 NW 196TH RD,HIGH SPRINGS,32643,BAILEY ESTATES OF HIGH SPGS,"2,361",00236-100-161,"$355,000",4,2,1,2019.0,,Single Family Residence,Fee Simple,"$5,197.00",9,9,9,VA,01/18/2022,$146.12,$150.36,1.03,"HOMELISTER, INC.",Jennifer Stein,205558258,259505695,Sarasota - Manatee,Sarasota - Manatee,True
1,GC505702,SLD,10625 NW 60TH TER,ALACHUA,32615,CARRINGTON GREEN,"1,885",05921-020-028,"$355,900",4,2,0,2001.0,,Single Family Residence,Fee Simple,"$3,695.78",7,7,7,Conventional,07/15/2022,$189.87,$188.81,0.99,"COLDWELL BANKER M.M. PARRISH, REALTORS",Cindy Birk,259503772,259500046,Gainesville-Alachua,Gainesville-Alachua,True
1,T3389369,SLD,16415 NW 190TH ST,HIGH SPRINGS,32643,OAK RIDGE AT HIGH SPRINGS,"2,516",03034-040-185,"$355,990",5,3,0,2022.0,,Single Family Residence,Fee Simple,$0.00,4,4,4,VA,08/30/2022,$141.49,$141.49,1.0,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500004,Tampa,Tampa,True
1,T3353035,SLD,17457 NW 172ND AVE,ALACHUA,32615,BRIARWOOD,"1,774",03044-100-017,"$355,990",4,2,0,2022.0,,Single Family Residence,Fee Simple,$641.86,21,21,21,Conventional,05/13/2022,$200.67,$200.67,1.0,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,55055,Tampa,Tampa,True
1,GC503687,SLD,3629 NW 26TH ST,GAINESVILLE,32605,FLETCHER OAKS,"1,608",06091-030-083,"$356,000",3,2,0,2018.0,,Single Family Residence,Fee Simple,"$4,324.00",3,3,10,Conventional,05/04/2022,$217.60,$221.39,1.02,WATSON REALTY CORP- TIOGA,Alicia Fabiani,259506779,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,T3380474,SLD,2182 NW 246TH TER,NEWBERRY,32669,AVALON WOODS,"2,516",01874-100-078,"$356,990",5,3,0,2022.0,,Single Family Residence,Fee Simple,$0.00,75,75,75,FHA,10/31/2022,$145.07,$141.89,0.98,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259504926,Tampa,Tampa,True
