OBJECTID,Join_Count,TARGET_FID,Field1,prop_id,centroid_x,centroid_y,quality,actage,lotsize,effage,market_area_cd,FSP_area,FGR_area,FSP,FGR,Total_Area,livarea,SOURCE_ID,quality,actage,lotsize,FGR,livarea,Cluster_ID,Membership Probability
8046,1,10864,10864,21820,-82.48601215,29.65858578,-0.482174075,-1.372055979,-0.261490674,-1.91056265,0.436254781,-0.424528137,0.996013703,0,1,2338,0.669368506,8046,-0.454923686,-0.942900414,-0.347390672,1,0.566854171,B2,0.348
8047,1,10865,10865,21821,-82.48572695,29.65854578,-0.482174075,-1.147258537,-0.24853517,-1.262268702,0.436254781,1.279801876,0.890638608,1,1,1767,-0.059916787,8047,-0.454923686,-0.730300126,-0.339871547,1,-0.145522868,B2,0.348
8048,1,10866,10866,21822,-82.48570359,29.65875728,1.318524992,-1.372055979,-0.24853517,-1.91056265,0.436254781,-0.424528137,1.184962148,0,1,2245,0.55058824,8048,1.299126896,-0.942900414,-0.339871547,1,0.450827788,B2,0.378
8049,1,10867,10867,21823,-82.48567902,29.65895693,1.318524992,-1.05733956,-0.242057419,-1.002951123,0.436254781,1.800071038,0.894272232,1,1,2233,0.535261754,8049,1.299126896,-0.645260011,-0.336111984,1,0.435856642,B2,0.378
8050,1,10868,10868,21824,-82.48566854,29.65915777,1.318524992,-1.327096491,-0.235579667,-1.78090386,0.436254781,1.611697721,0.650819428,1,1,2275,0.588904455,8050,1.299126896,-0.900380357,-0.332352421,1,0.488255654,B2,0.378
8051,1,10869,10869,21825,-82.48559957,29.65941566,1.318524992,-1.327096491,-0.232340791,-1.78090386,0.436254781,-0.424528137,0.425534743,0,1,2423,0.777931115,8051,1.299126896,-0.900380357,-0.33047264,1,0.67289979,B2,0.378
8052,1,10870,10870,21826,-82.48586885,29.65941876,1.318524992,-1.05733956,-0.238818543,-1.002951123,0.436254781,-0.424528137,0.861569617,0,1,2605,1.01038282,8052,1.299126896,-0.645260011,-0.334232202,1,0.899962174,B2,0.382
8053,1,10871,10871,21827,-82.48611896,29.65940881,1.318524992,-1.372055979,-0.235579667,-1.91056265,0.436254781,2.732967466,0.890638608,1,1,2614,1.021877684,8053,1.299126896,-0.942900414,-0.332352421,1,0.911190533,B2,0.38
8054,1,10872,10872,21828,-82.48637087,29.65940321,1.318524992,-1.327096491,-0.235579667,-1.78090386,0.436254781,-0.424528137,0.490939974,0,1,2584,0.982922866,8054,1.299126896,-0.900380357,-0.332352421,1,0.87313887,B2,0.382
8055,1,10873,10873,21829,-82.48662248,29.65939039,1.318524992,-1.012380072,-0.235579667,-1.391927491,0.436254781,2.531138912,1.061418934,1,1,2676,1.101703132,8055,1.299126896,-0.602739953,-0.332352421,1,0.989165253,B2,0.384
8056,1,10874,10874,21830,-82.48688361,29.65937756,1.318524992,-1.327096491,-0.232340791,-1.78090386,0.436254781,-0.424528137,1.123190541,0,1,2638,1.05316926,8056,1.299126896,-0.900380357,-0.33047264,1,0.941756623,B2,0.382
8057,1,10875,10875,21831,-82.48715241,29.65937939,1.318524992,-1.192218026,-0.232340791,-1.391927491,0.436254781,3.468520419,0.767095394,1,1,2949,1.449742085,8057,1.299126896,-0.772820184,-0.33047264,1,1.329135031,B2,0.378
8058,1,10876,10876,21832,-82.48741357,29.65939667,1.318524992,-1.012380072,-0.235579667,-0.873292333,0.436254781,-0.424528137,0.890638608,0,1,2831,1.29903164,8058,1.299126896,-0.602739953,-0.332352421,1,1.18191876,B2,0.378
8059,1,10877,10877,21833,-82.48766482,29.65941993,1.318524992,-1.012380072,-0.229101916,-1.391927491,0.436254781,1.35156314,1.050518062,1,1,2410,0.761327422,8059,1.299126896,-0.602739953,-0.328592858,1,0.656681048,B2,0.338
8060,1,10878,10878,21834,-82.48791608,29.65943037,1.318524992,-1.05733956,-0.22586304,-1.002951123,0.436254781,-0.424528137,0.88337136,0,1,2760,1.207711327,8060,1.299126896,-0.645260011,-0.326713077,1,1.092715681,B2,0.38
8061,1,10879,10879,21835,-82.48817026,29.65941927,1.318524992,-1.102299049,-0.219385288,-1.132609912,0.436254781,1.190100297,1.02144907,1,1,2474,0.843068681,8061,1.299126896,-0.687780069,-0.322953514,1,0.736527161,B2,0.386
8062,1,10880,10880,21863,-82.49548062,29.64579718,-0.482174075,-0.832542118,0.013813769,-0.354657175,0.436254781,-0.424528137,0.894272232,0,1,2701,1.132994708,8062,-0.454923686,-0.432659723,-0.187609252,1,1.019731343,B2,0.364
8063,1,10881,10881,21877,-82.48967618,29.65333201,1.318524992,-0.20310928,0.693977684,0.682613141,0.436254781,0.006039446,-1.027914836,1,0,1378,-0.556750375,8063,1.299126896,0.162621085,0.207144846,0,-0.630837523,B2,0.326
8064,1,10882,10882,21878,-82.48970643,29.65082418,-0.482174075,0.471283047,0.791143958,0.682613141,0.436254781,1.109368875,-1.027914836,1,0,3092,1.63238271,8064,-0.454923686,0.800421949,0.263538289,0,1.507541189,B2,0.302
8065,1,10883,10883,21879,-82.48969238,29.65243253,-0.482174075,-0.068230814,0.337701348,0.552954352,0.436254781,-0.424528137,-1.027914836,0,0,2449,0.811138502,8065,-0.454923686,0.290181258,0.00036889,0,0.705337273,B2,0.362
8066,1,10884,10884,21880,-82.48969836,29.65174955,-0.482174075,0.066647651,0.295595962,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1251,-0.718955685,8066,-0.454923686,0.41774143,-0.024068268,0,-0.789282153,B2,0.34
8067,1,10885,10885,21914,-82.50183391,29.64942516,-0.482174075,-0.068230814,2.983862868,0.682613141,0.436254781,-0.424528137,0.821599753,0,1,2059,0.313027706,8067,-0.454923686,0.290181258,1.53615031,1,0.218775023,B2,0.49
8068,1,10886,10886,21915,-82.50192465,29.64773287,-0.482174075,-0.607744676,2.935279731,0.293636773,0.436254781,-0.424528137,-1.027914836,0,0,2176,0.462460945,8068,-0.454923686,-0.220059434,1.507953589,0,0.364743698,B2,0.544
8069,1,10887,10887,21917,-82.50144023,29.646085,-0.482174075,-1.776691376,1.309364084,-3.077491756,0.436254781,-0.424528137,-1.027914836,0,0,2009,0.249167348,8069,-0.454923686,-1.325580933,0.564303316,0,0.156395247,B2,0.51
8070,1,10888,10888,21923,-82.49745931,29.6440903,-0.482174075,-0.472866211,1.309364084,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1672,-0.181251467,8070,-0.454923686,-0.092499261,0.564303316,0,-0.264044441,B2,0.432
8071,1,10889,10889,21924,-82.49746763,29.64329171,-0.482174075,-0.113190303,1.309364084,-0.095339596,0.436254781,-0.424528137,0.894272232,0,1,1926,0.143159153,8071,-0.454923686,0.2476612,0.564303316,1,0.052844819,B2,0.418
8072,1,10890,10890,21925,-82.49746898,29.64249509,-0.482174075,-0.158149791,1.309364084,-1.391927491,0.436254781,4.885805377,-1.027914836,1,0,2735,1.176419752,8072,-0.454923686,0.205141142,0.564303316,0,1.062149591,B2,0.474
8073,1,10891,10891,21929,-82.50339389,29.63982256,-0.482174075,-0.023271326,0.110980042,0.682613141,0.436254781,-0.424528137,0.890638608,0,1,1594,-0.280873626,8073,-0.454923686,0.332701315,-0.131215809,1,-0.361356892,B2,0.508
8074,1,10892,10892,21932,-82.50471607,29.64041564,1.318524992,-0.293028257,3.171717663,-0.095339596,0.436254781,-0.424528137,2.514868513,0,1,3695,2.402538632,8074,1.299126896,0.077580969,1.645177632,1,2.259841284,B2,0.568
8075,1,10893,10893,21937,-82.49666548,29.64184894,-0.482174075,-0.023271326,0.013813769,0.682613141,0.436254781,-0.424528137,-0.08317261,0,1,1084,-0.932249282,8075,-0.454923686,0.332701315,-0.187609252,1,-0.997630604,B2,0.424
8076,1,10894,10894,21938,-82.49667467,29.64134978,-0.482174075,-0.742623141,0.013813769,-0.095339596,0.436254781,1.818011354,0.425534743,1,1,1928,0.145713567,8076,-0.454923686,-0.347619607,-0.187609252,1,0.05534001,B2,0.41
8077,1,10895,10895,21939,-82.49670751,29.64063521,-0.482174075,0.021688162,0.013813769,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2092,0.355175543,8077,-0.454923686,0.375221373,-0.187609252,0,0.259945675,B2,0.386
8078,1,10896,10896,21940,-82.49670759,29.64016616,1.318524992,-0.967420583,0.013813769,-0.743633544,0.436254781,-0.424528137,0.716224659,0,1,2155,0.435639594,8078,1.299126896,-0.560219896,-0.187609252,1,0.338544192,B3,0.398
8079,1,10897,10897,21941,-82.4967168,29.639697,-0.482174075,0.066647651,0.013813769,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1176,-0.814746222,8079,-0.454923686,0.41774143,-0.187609252,0,-0.882851817,B2,0.378
8080,1,10898,10898,21942,-82.49735922,29.63985062,-0.482174075,-0.023271326,0.017052644,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2024,0.268325456,8080,-0.454923686,0.332701315,-0.18572947,0,0.17510918,B2,0.386
8081,1,10899,10899,21943,-82.49784712,29.63985119,-0.482174075,-1.327096491,0.017052644,-1.78090386,0.436254781,-0.424528137,0.727125531,0,1,1582,-0.296200112,8081,-0.454923686,-0.900380357,-0.18572947,1,-0.376328038,B2,0.406
8082,1,10900,10900,21944,-82.49833659,29.63985176,1.318524992,-0.023271326,0.02029152,-2.169880229,0.436254781,0.436607028,-1.027914836,1,0,2224,0.523766889,8082,1.299126896,0.332701315,-0.183849689,0,0.424628283,B2,0.456
8083,1,10901,10901,21945,-82.49885443,29.639853,-0.482174075,0.066647651,0.055919154,0.682613141,0.436254781,1.513025983,-1.027914836,1,0,1754,-0.07652048,8083,-0.454923686,0.41774143,-0.163172093,0,-0.161741609,B2,0.462
8084,1,10902,10902,21951,-82.50291577,29.65296992,1.318524992,-1.506934445,1.16685355,-2.299539018,0.436254781,-0.424528137,-1.027914836,0,0,3492,2.143265577,8084,1.299126896,-1.070460587,0.481592934,0,2.006579395,B2,0.516
8085,1,10903,10903,21957,-82.50309189,29.65131648,-0.482174075,0.38136407,1.555518644,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1448,-0.467345873,8085,-0.454923686,0.715381834,0.707166704,0,-0.543505837,B2,0.614
8086,1,10904,10904,22021,-82.5223506,29.65131548,1.318524992,0.066647651,0.638916796,0.682613141,0.436254781,-0.424528137,1.413880457,0,1,2291,0.609339769,8086,1.299126896,0.41774143,0.175188562,1,0.508217182,B1,0.67
8087,1,10905,10905,22022,-82.52236399,29.65074488,-0.482174075,0.246485605,0.638916796,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2218,0.516103646,8087,-0.454923686,0.587821661,0.175188562,0,0.41714271,B1,0.668
8088,1,10906,10906,22025,-82.51187666,29.65211281,1.318524992,-0.607744676,6.021928358,-2.040221439,0.436254781,-0.424528137,2.511234889,0,1,3829,2.573684393,8088,1.299126896,-0.220059434,3.299385281,1,2.427019083,B1,0.606
8089,1,10907,10907,22029,-82.51788099,29.65149651,1.318524992,-0.113190303,0.544989398,0.682613141,0.436254781,-0.424528137,1.995260288,0,1,2614,1.021877684,8089,1.299126896,0.2476612,0.120674901,1,0.911190533,B1,0.668
8090,1,10908,10908,22030,-82.51683876,29.65157691,1.318524992,0.021688162,0.570900404,0.682613141,0.436254781,2.3203402,1.588294406,1,1,3058,1.588957667,8090,1.299126896,0.375221373,0.135713152,1,1.465122942,B1,0.664
8091,1,10909,10909,22032,-82.51781298,29.6524818,1.318524992,-1.596853422,0.509361764,-2.558856597,0.436254781,3.432639787,1.065052558,1,1,2077,0.336017435,8091,1.299126896,-1.155500703,0.099997306,1,0.241231742,B1,0.656
8092,1,10910,10910,22033,-82.51920234,29.65341998,1.318524992,0.426323558,0.379806733,0.682613141,0.436254781,-0.424528137,1.250367379,0,1,2945,1.444633257,8092,1.299126896,0.757901892,0.024806049,1,1.324144649,B1,0.664
8093,1,10911,10911,22034,-82.51998414,29.65337191,-0.482174075,-0.607744676,0.522317268,0.293636773,0.436254781,-0.424528137,0.752560898,0,1,2141,0.417758694,8093,-0.454923686,-0.220059434,0.107516431,1,0.321077855,B1,0.692
8094,1,10912,10912,22035,-82.52075992,29.65331836,1.318524992,-0.158149791,0.642155672,0.682613141,0.436254781,2.212698304,0.857935993,1,1,2578,0.975898226,8094,1.299126896,0.205141142,0.177068344,1,0.866277095,B1,0.67
8095,1,10913,10913,22036,-82.52060467,29.65239106,1.318524992,0.156566628,0.619483541,0.552954352,0.436254781,-0.424528137,1.144992285,0,1,2667,1.089569664,8095,1.299126896,0.502781546,0.163909874,1,0.977313096,B1,0.67
8096,1,10914,10914,22037,-82.52061139,29.65163775,1.318524992,0.336404582,0.726366442,0.682613141,0.436254781,-0.424528137,1.475652064,0,1,2414,0.766436251,8096,1.299126896,0.672861776,0.225942661,1,0.66167143,B1,0.67
8097,1,10915,10915,22038,-82.52066876,29.6507155,-0.482174075,0.38136407,0.690738809,0.682613141,0.436254781,-0.424528137,0.425534743,0,1,2500,0.876276067,8097,-0.454923686,0.715381834,0.205265065,1,0.768964645,B1,0.668
8098,1,10916,10916,22039,-82.52097729,29.64995029,-0.482174075,0.38136407,0.878593604,0.034319194,0.436254781,3.307057575,-1.027914836,1,0,3200,1.770321084,8098,-0.454923686,0.715381834,0.314292387,0,1.642281505,B1,0.664
8099,1,10917,10917,22040,-82.52257249,29.65009231,1.318524992,0.291445093,0.732844194,0.682613141,0.436254781,-0.424528137,1.239466507,0,1,2772,1.223676417,8099,1.299126896,0.630341719,0.229702223,1,1.108310625,B1,0.656
8100,1,10918,10918,22041,-82.52258792,29.64934415,1.318524992,-0.697663653,0.761994076,-0.743633544,0.436254781,-0.424528137,0.890638608,0,1,2236,0.539093375,8100,1.299126896,-0.30509955,0.246620256,1,0.439599429,B1,0.648
8101,1,10919,10919,22042,-82.52257066,29.64857358,-0.482174075,0.066647651,0.787905082,0.034319194,0.436254781,-0.424528137,1.326673482,0,1,2471,0.839237059,8101,-0.454923686,0.41774143,0.261658508,1,0.732784375,B1,0.662
8102,1,10920,10920,22044,-82.52223849,29.64735396,1.318524992,0.336404582,0.509361764,0.034319194,0.436254781,-0.424528137,1.631897894,0,1,2608,1.014214441,8102,1.299126896,0.672861776,0.099997306,1,0.90370496,B1,0.656
8103,1,10921,10921,22045,-82.52138239,29.64735029,1.318524992,-0.293028257,0.541750522,0.552954352,0.436254781,-0.424528137,0.392832127,0,1,3721,2.435746019,8103,1.299126896,0.077580969,0.11879512,1,2.292278768,B1,0.64
8104,1,10922,10922,22047,-82.51898719,29.64730931,1.318524992,-1.372055979,0.593572535,-1.91056265,0.436254781,-0.424528137,2.373157179,0,1,3190,1.757549013,8104,1.299126896,-0.942900414,0.148871622,1,1.62980555,B1,0.642
8105,1,10923,10923,22048,-82.51918265,29.64808233,1.318524992,-0.158149791,0.493167385,0.682613141,0.436254781,-0.424528137,1.210397516,0,1,3736,2.454904126,8105,1.299126896,0.205141142,0.090598398,1,2.310992701,B1,0.66
8106,1,10924,10924,22049,-82.52049525,29.64778259,1.318524992,-0.293028257,0.51260064,0.552954352,0.436254781,2.338280516,1.326673482,1,1,2373,0.714070757,8106,1.299126896,0.077580969,0.101877087,1,0.610520014,B1,0.65
8107,1,10925,10925,22050,-82.52122169,29.6488344,1.318524992,-0.068230814,0.800860585,0.552954352,0.436254781,3.235296312,1.606462526,1,1,3437,2.073019183,8107,1.299126896,0.290181258,0.269177633,1,1.937961642,B1,0.636
8108,1,10926,10926,22051,-82.52016341,29.64909452,1.318524992,0.201526116,0.719888691,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2566,0.96057174,8108,1.299126896,0.545301603,0.222183098,0,0.851305949,B1,0.658
8109,1,10927,10927,22052,-82.51949916,29.64974863,1.318524992,-0.517825699,0.561183777,-0.224998385,0.436254781,1.548906615,1.363009721,1,1,2250,0.556974275,8109,1.299126896,-0.135019319,0.130073808,1,0.457065766,B1,0.668
8110,1,10928,10928,22053,-82.51946549,29.6506815,1.318524992,0.336404582,0.63567792,0.682613141,0.436254781,-0.424528137,1.413880457,0,1,2940,1.438247221,8110,1.299126896,0.672861776,0.173308781,1,1.317906671,B1,0.67
8111,1,10929,10929,22061,-82.51804127,29.63988657,-0.482174075,-1.731731887,0.224340695,-2.947832966,0.436254781,-0.424528137,-1.027914836,0,0,3681,2.384657732,8111,-0.454923686,-1.283060876,-0.065423459,0,2.242374947,B2,0.628
8112,1,10930,10930,22062,-82.51858188,29.6415348,-0.482174075,-0.158149791,1.309364084,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1935,0.154654018,8112,-0.454923686,0.205141142,0.564303316,0,0.064073179,B2,0.634
8113,1,10931,10931,22066,-82.51888211,29.63989315,-0.482174075,-0.158149791,0.201668564,0.682613141,0.436254781,-0.424528137,0.803431634,0,1,2282,0.597844905,8113,-0.454923686,0.205141142,-0.078581929,1,0.496988822,B3,0.316
8114,1,10932,10932,22067,-82.51872053,29.6405587,1.318524992,-0.922461095,1.377380476,-0.613974754,0.436254781,-0.424528137,0.992380079,0,1,2243,0.548033825,8114,1.299126896,-0.517699838,0.603778726,1,0.448332597,B3,0.31
8115,1,10933,10933,22068,-82.51845343,29.64520739,-0.482174075,-0.967420583,1.31260296,-0.743633544,0.436254781,1.728309774,0.559978829,1,1,1947,0.169980504,8115,-0.454923686,-0.560219896,0.566183098,1,0.079044325,B2,0.646
8116,1,10934,10934,22069,-82.51848541,29.64429282,-0.482174075,-1.372055979,1.31260296,-1.91056265,0.436254781,-0.424528137,1.228565635,0,1,2850,1.323298576,8116,-0.454923686,-0.942900414,0.566183098,1,1.205623075,B2,0.642
8117,1,10935,10935,22070,-82.51851748,29.64337588,-0.482174075,-0.697663653,1.31260296,0.034319194,0.436254781,5.675179277,-1.027914836,1,0,2040,0.28876077,8117,-0.454923686,-0.30509955,0.566183098,0,0.195070708,B2,0.63
8118,1,10936,10936,22072,-82.52242929,29.64453275,-0.482174075,-0.832542118,1.31260296,-0.354657175,0.436254781,2.158877356,2.605709112,1,1,4582,3.536059993,8118,-0.454923686,-0.432659723,0.566183098,1,3.367082304,B1,0.626
8119,1,10937,10937,22073,-82.52244901,29.6435765,-0.482174075,-0.967420583,1.31260296,-0.743633544,0.436254781,-0.424528137,0.716224659,0,1,2601,1.005273991,8119,-0.454923686,-0.560219896,0.566183098,1,0.894971792,B2,0.668
8120,1,10938,10938,22074,-82.52054246,29.64404132,1.318524992,-0.78758263,2.721513929,-0.224998385,0.436254781,-0.424528137,1.937122305,0,1,4004,2.797834251,8120,1.299126896,-0.390139665,1.383888015,1,2.645972096,B1,0.61
8121,1,10939,10939,22078,-82.52059881,29.64266655,-0.482174075,0.336404582,1.309364084,0.682613141,0.436254781,-0.424528137,1.88625157,0,1,2014,0.255553384,8121,-0.454923686,0.672861776,0.564303316,1,0.162633225,B2,0.664
8122,1,10940,10940,22082,-82.52067386,29.63997714,-0.482174075,1.505351281,1.309364084,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1015,-1.020376576,8122,-0.454923686,1.778383275,0.564303316,0,-1.083714694,B2,0.654
8123,1,10941,10941,22086,-82.50742424,29.64636755,-0.482174075,0.651121001,0.046202527,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1152,-0.845399194,8123,-0.454923686,0.97050218,-0.168811437,0,-0.912794109,B2,0.61
8124,1,10942,10942,22089,-82.50754057,29.64430433,-2.282873141,0.651121001,0.013813769,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1170,-0.822409465,8124,-2.208974267,0.97050218,-0.187609252,0,-0.89033739,B2,0.6
8125,1,10943,10943,22090,-82.50968973,29.64639221,-0.482174075,0.246485605,0.013813769,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1561,-0.323021463,8125,-0.454923686,0.587821661,-0.187609252,0,-0.402527543,B2,0.62
8126,1,10944,10944,22091,-82.5074337,29.64576914,-0.482174075,-0.78758263,0.039724775,-0.224998385,0.436254781,-0.424528137,0.425534743,0,1,1368,-0.569522446,8126,-0.454923686,-0.390139665,-0.172571,1,-0.643313478,B2,0.6
8127,1,10945,10945,22094,-82.51479564,29.63984999,-0.482174075,1.280553839,0.05915803,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1236,-0.738113792,8127,-0.454923686,1.565782987,-0.161292312,0,-0.807996086,B2,0.604
8128,1,10946,10946,22096,-82.50833646,29.64255734,-0.482174075,-0.248068768,1.309364084,0.682613141,0.436254781,-0.424528137,0.977845583,0,1,3731,2.44851809,8128,-0.454923686,0.120101027,0.564303316,1,2.304754723,B2,0.602
8129,1,10947,10947,22100,-82.51591527,29.63985683,-0.482174075,-1.327096491,0.055919154,-1.78090386,0.436254781,-0.424528137,-1.027914836,0,0,1923,0.139327532,8129,-0.454923686,-0.900380357,-0.163172093,0,0.049102033,B2,0.618
8130,1,10948,10948,22102,-82.51475124,29.64151294,1.318524992,-0.472866211,4.02030312,0.682613141,0.436254781,-0.424528137,1.588294406,0,1,2457,0.821356159,8130,1.299126896,-0.092499261,2.137680364,1,0.715318038,B2,0.628
8131,1,10949,10949,22106,-82.51468982,29.6448747,-0.482174075,-0.20310928,1.542563141,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1536,-0.354951642,8131,-0.454923686,0.162621085,0.699647578,0,-0.433717431,B2,0.63
8132,1,10950,10950,22107,-82.50716733,29.65328701,-0.482174075,1.100715885,0.57413928,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1236,-0.738113792,8132,-0.454923686,1.395702757,0.137592934,0,-0.807996086,B2,0.632
8133,1,10951,10951,22108,-82.50821137,29.65329486,-0.482174075,1.145675374,0.729605318,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1200,-0.78409325,8133,-0.454923686,1.438222814,0.227822442,0,-0.852909524,B2,0.632
8134,1,10952,10952,22109,-82.50938909,29.65330518,-0.482174075,1.145675374,0.532033895,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1248,-0.722787306,8134,-0.454923686,1.438222814,0.113155775,0,-0.79302494,B2,0.632
8135,1,10953,10953,22110,-82.5103017,29.65331343,-0.482174075,1.055756397,0.55146715,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1200,-0.78409325,8135,-0.454923686,1.353182699,0.124434464,0,-0.852909524,B2,0.632
8136,1,10954,10954,22111,-82.50988854,29.6524703,-0.482174075,1.100715885,0.63567792,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1092,-0.922031625,8136,-0.454923686,1.395702757,0.173308781,0,-0.98764984,B2,0.63
