OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
4281,54178,0.390000000000000,3593,1.400000000000000,ST. JOHN'S,772200,26959,2004,100,3593.000000000000000,0.000000000000000,437.500000000000000,456.000000000000000,20,629411.000000000000000,0.504987451137279,-82.437251000000003,29.639713000000000,06672-300-135,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.392532733403913,655093.159929562127218,682052.159929562127218,-90147.840070437872782,25682.159929562127218,90147.840070437872782,25682.159929562127218,0.883258430367213
4282,54179,0.390000000000000,2975,1.150000000000000,ST. JOHN'S,714900,33037,2015,100,6225.000000000000000,2700.000000000000000,1422.000000000000000,2415.000000000000000,9,574628.000000000000000,0.504987451137279,-82.437269000000001,29.640046000000002,06672-300-136,HighSprings_B,True,False,False,0.910000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.252255506345268,569352.771663191728294,602389.771663191728294,-112510.228336808271706,-5275.228336808271706,112510.228336808271706,5275.228336808271706,0.842621026245897
4283,54195,0.510000000000000,3341,1.400000000000000,ST. JOHN'S,780800,25608,2007,100,2915.000000000000000,426.000000000000000,332.000000000000000,576.000000000000000,17,638072.000000000000000,0.660368205333365,-82.436306000000002,29.639908999999999,06672-300-152,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.408198089329941,665436.229862675303593,691044.229862675303593,-89755.770137324696407,27364.229862675303593,89755.770137324696407,27364.229862675303593,0.885046400951172
4284,54199,0.270000000000000,2644,1.150000000000000,ST. JOHN'S,619300,25328,2010,100,2643.500000000000000,0.000000000000000,388.500000000000000,484.000000000000000,14,501077.000000000000000,0.349606696941193,-82.432365000000004,29.640575999999999,06672-400-211,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.045339046728936,462933.663177535112482,488261.663177535112482,-131038.336822464887518,-38143.336822464887518,131038.336822464887518,38143.336822464887518,0.788408950714573
4285,54205,0.240000000000000,2443,1.150000000000000,ST. JOHN'S,464400,1100,2005,100,2442.500000000000000,0.000000000000000,217.500000000000000,493.000000000000000,19,393640.000000000000000,0.310761508392172,-82.433487999999997,29.642271000000001,06672-400-217,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.916169527348611,406837.664992898236960,407937.664992898236960,-56462.335007101763040,13197.664992898236960,56462.335007101763040,13197.664992898236960,0.878418744601417
4286,54220,0.400000000000000,2567,1.150000000000000,ST. JOHN'S,466000,1219,2005,100,2567.000000000000000,0.000000000000000,286.000000000000000,484.000000000000000,19,394881.000000000000000,0.517935847320286,-82.431031000000004,29.640718000000000,06672-400-232,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.985109743274679,435874.546383696666453,437093.546383696666453,-28906.453616303333547,40993.546383696666453,28906.453616303333547,40993.546383696666453,0.937968983656001
4287,54221,0.250000000000000,2339,1.150000000000000,ST. JOHN'S,430300,1020,2006,100,2338.500000000000000,0.000000000000000,217.500000000000000,483.000000000000000,18,364735.000000000000000,0.323709904575179,-82.431509000000005,29.641020999999999,06672-400-233,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.904599636854815,402157.723172923375387,403177.723172923375387,-27122.276827076624613,37422.723172923375387,27122.276827076624613,37422.723172923375387,0.936968912788574
4288,54229,0.360000000000000,2507,1.150000000000000,ST. JOHN'S,499800,3956,2005,100,2506.500000000000000,0.000000000000000,415.500000000000000,506.000000000000000,19,420874.000000000000000,0.466142262588258,-82.433079000000006,29.642009000000002,06672-400-241,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.966954035485761,428032.341296395868994,431988.341296395868994,-67811.658703604131006,7158.341296395868994,67811.658703604131006,7158.341296395868994,0.864322411557415
4289,54230,0.310000000000000,2655,1.150000000000000,ST. JOHN'S,570600,8235,2005,100,2654.500000000000000,0.000000000000000,388.500000000000000,484.000000000000000,19,476775.000000000058208,0.401400281673222,-82.432783000000001,29.642167000000001,06672-400-242,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.991382531406250,438617.288391447917093,446852.288391447917093,-123747.711608552082907,-38157.711608552141115,123747.711608552082907,38157.711608552141115,0.783127038891426
4290,54238,0.340000000000000,2931,1.150000000000000,ST. JOHN'S,668000,11907,2012,100,4885.000000000000000,976.000000000000000,435.000000000000000,1680.000000000000000,12,555893.000000000000000,0.440245470222243,-82.432586999999998,29.641870999999998,06672-400-250,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.178458276472293,528849.026766751892865,540756.026766751892865,-127243.973233248107135,-27043.973233248107135,127243.973233248107135,27043.973233248107135,0.809515010129868
4291,54239,0.390000000000000,2680,1.150000000000000,ST. JOHN'S,554300,1168,2010,100,2679.500000000000000,0.000000000000000,388.500000000000000,814.000000000000000,14,469987.000000000000000,0.504987451137279,-82.432753000000005,29.641656000000001,06672-400-251,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.090114683644872,484132.875242070178501,485300.875242070178501,-68999.124757929821499,14145.875242070178501,68999.124757929821499,14145.875242070178501,0.875520251203446
4292,54244,0.150000000000000,2135,1.150000000000000,ST. JOHN'S,426000,807,2005,100,2134.500000000000000,0.000000000000000,213.500000000000000,440.000000000000000,19,361293.000000000000000,0.194225942745107,-82.431422999999995,29.643039999999999,06672-400-256,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.795599873387273,360627.148301010951400,361434.148301010951400,-64565.851698989048600,-665.851698989048600,64565.851698989048600,665.851698989048600,0.848436967842749
4293,54245,0.150000000000000,1944,1.150000000000000,ST. JOHN'S,393400,4447,2010,100,1943.500000000000000,0.000000000000000,212.500000000000000,420.000000000000000,14,329943.000000000000000,0.194225942745107,-82.431625999999994,29.643038000000001,06672-400-257,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.801451288415835,362743.513242574583273,367190.513242574583273,-26209.486757425416727,32800.513242574583273,26209.486757425416727,32800.513242574583273,0.933377003666941
4294,54251,0.150000000000000,1995,1.150000000000000,ST. JOHN'S,420500,8966,2005,100,3989.000000000000000,0.000000000000000,751.000000000000000,920.000000000000000,19,348459.000000000000000,0.194225942745107,-82.432852999999994,29.643039999999999,06672-400-263,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.778650614454754,354566.293975849810522,363532.293975849810522,-56967.706024150189478,6107.293975849810522,56967.706024150189478,6107.293975849810522,0.864523885792746
4295,54257,0.290000000000000,2332,1.150000000000000,ST. JOHN'S,503900,8976,2009,100,2331.500000000000000,0.000000000000000,341.500000000000000,506.000000000000000,15,419339.000000000000000,0.375503489307208,-82.433017000000007,29.640091999999999,06672-500-172,HighSprings_B,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.957629984656460,424059.894417519855779,433035.894417519855779,-70864.105582480144221,4720.894417519855779,70864.105582480144221,4720.894417519855779,0.859368712874618
4296,54260,0.270000000000000,3093,1.150000000000000,ST. JOHN'S,637800,5300,2010,100,2841.000000000000000,252.000000000000000,361.000000000000000,528.000000000000000,14,536830.000000000000000,0.349606696941193,-82.433867000000006,29.639845000000001,06672-500-175,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.145827430280427,511870.749761328683235,517170.749761328683235,-120629.250238671316765,-24959.250238671316765,120629.250238671316765,24959.250238671316765,0.810866650613560
4297,54262,0.290000000000000,2533,1.150000000000000,ST. JOHN'S,614800,29530,2012,100,2532.500000000000000,0.000000000000000,361.000000000000000,528.000000000000000,12,493050.000000000000000,0.375503489307208,-82.434239000000005,29.639465999999999,06672-500-177,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.049691915915007,464953.144936464377679,494483.144936464377679,-120316.855063535622321,-28096.855063535622321,120316.855063535622321,28096.855063535622321,0.804299194756774
4298,54266,0.260000000000000,2326,1.150000000000000,ST. JOHN'S,469800,3956,2010,100,2325.500000000000000,0.000000000000000,366.500000000000000,560.000000000000000,14,395374.000000000000000,0.336658300758186,-82.434280000000001,29.638383000000001,06672-500-181,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.964005863710353,426772.286770088598132,430728.286770088598132,-39071.713229911401868,31398.286770088598132,39071.713229911401868,31398.286770088598132,0.916833305172602
4299,54270,0.260000000000000,2640,1.150000000000000,ST. JOHN'S,619500,8359,2010,100,2639.500000000000000,0.000000000000000,468.500000000000000,484.000000000000000,14,518216.000000000000000,0.336658300758186,-82.433234999999996,29.638051999999998,06672-500-185,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.043385335819940,462030.107560281758197,470389.107560281758197,-149110.892439718241803,-56185.892439718241803,149110.892439718241803,56185.892439718241803,0.759304451267606
