prop_id,legal_acreage_x,living_area_x,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_age,Assessment_Val,legal_acreage_y,A,B,C,D,E,F,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,in_subdivision,percent_good,predicted_log_Assessment_Val,predicted_Assessment_Val,residual,residualAV,geo_id,MA,Cluster ID,Membership Probability,OBJECTID *,CENTROID_X,CENTROID_Y,property_use_cd,hood_cd,tax_area_id,legal_acreage,living_area_y,actual_age,norm_legal_acreage,norm_living_area,norm_actual_age
46921,0.24,1598,3.0,GAINESVILLE,149300.0,300600,3264,30,252246.0,0.24,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.314921826071975,222998.83496847074,29247.165031529265,29247.165031529265,06391-071-000,HighSprings,A,0.58,30347,-82.387452,29.669132,100,114335.12,1010,0.24,1598,62,-0.167216,-0.424972,1.480068
46991,0.21,1955,3.0,GAINESVILLE,149500.0,327300,5625,30,272580.0,0.21,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.449109038908604,255023.00580356648,17556.994196433516,17556.994196433516,06392-002-020,HighSprings,A,0.59,30415,-82.387495,29.667059,100,114335.12,1010,0.21,1955,51,-0.170509,-0.000311,0.898006
46999,0.23,1674,3.0,GAINESVILLE,149500.0,294500,3359,30,246966.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.344910847242337,229787.63774643623,17178.36225356377,17178.36225356377,06392-002-028,HighSprings,A,0.57,30423,-82.387376,29.666327,100,114335.12,1010,0.23,1674,51,-0.168314,-0.334568,0.898006
47006,0.34,1046,3.0,GAINESVILLE,149500.0,186700,2708,30,155987.0,0.34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.038248438352548,169100.4909767925,-13113.490976792498,13113.490976792498,06392-002-035,HighSprings,A,0.53,30430,-82.385768,29.666732,100,114335.12,1010,0.34,1046,52,-0.156236,-1.081591,0.950921
47019,0.29,1388,3.0,GAINESVILLE,149600.0,327700,841,9,277704.0,0.29,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.91,12.546299502378094,281053.2697400697,-3349.2697400696925,3349.2697400696925,06392-003-008,HighSprings,A,0.51,30443,-82.383445,29.668085,100,114335.12,1010,0.29,1388,50,-0.161726,-0.674773,0.845092
47039,0.22,1290,3.0,GAINESVILLE,149600.0,220800,2631,30,185049.0,0.22,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.154354301062655,189919.25764579378,-4870.257645793783,4870.257645793783,06392-003-028,HighSprings,A,0.52,30463,-82.383712,29.66741,100,114335.12,1010,0.22,1290,49,-0.169411,-0.791347,0.792177
47058,0.3,1410,3.0,GAINESVILLE,63701.0,339500,3176,14,285399.0,0.3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,12.491866171624435,266163.52955308417,19235.47044691583,19235.47044691583,06393-020-002,HighSprings,A,0.59,30478,-82.388415,29.668461,100,114335.12,1010,0.3,1410,24,-0.160628,-0.648603,-0.530691
47069,0.32,1712,3.0,GAINESVILLE,215400.0,304800,3500,25,255579.99999999997,0.32,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.75,12.470624693946,260569.4465124037,-4989.446512403723,4989.446512403723,06394-011-000,HighSprings,A,0.55,30489,-82.387163,29.66384,100,114335.01,1010,0.32,1712,67,-0.158432,-0.289366,1.744642
47076,0.35,2529,3.0,GAINESVILLE,215400.0,392100,600,30,332684.99999999994,0.35,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.674263457084516,319420.42383044306,13264.57616955688,13264.57616955688,06394-018-000,HighSprings,A,0.55,30496,-82.387166,29.663504,100,114335.01,1010,0.35,2529,66,-0.155138,0.682478,1.691727
47156,0.23,1216,3.0,GAINESVILLE,216200.0,282800,369,24,240011.00000000003,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,12.214999613618465,201793.38645982847,38217.61354017156,38217.61354017156,06397-002-000,HighSprings,A,0.48,30574,-82.383405,29.665755,100,114335.12,1010,0.23,1216,59,-0.168314,-0.879372,1.321324
47166,0.23,1803,3.0,GAINESVILLE,216200.0,319000,1827,14,269323.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,12.647354818447033,310939.86690007854,-41616.866900078545,41616.866900078545,06397-012-000,HighSprings,A,0.51,30584,-82.383876,29.666033,100,114335.12,1010,0.23,1803,59,-0.168314,-0.181119,1.321324
47196,0.27,1200,3.0,GAINESVILLE,216200.0,268300,2947,29,225108.0,0.27,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.71,12.135792334665668,186426.4992831697,38681.50071683031,38681.50071683031,06397-042-000,HighSprings,A,0.61,30614,-82.388334,29.666059,100,114335.12,1010,0.27,1200,58,-0.163922,-0.898404,1.268409
47232,0.23,1052,3.0,GAINESVILLE,57900.0,208700,2040,30,175355.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.011468801382343,164632.13867946298,10722.86132053702,10722.86132053702,06398-005-000,HighSprings,A,0.48,30645,-82.382571,29.6674,100,114335.12,1010,0.23,1052,62,-0.168314,-1.074454,1.480068
47281,0.31,1080,3.0,GAINESVILLE,188900.0,269300,263,13,228641.99999999997,0.31,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.87,12.317059585638368,223476.06277863248,5165.937221367494,5165.937221367494,06399-001-000,HighSprings,A,0.5,30694,-82.381326,29.670332,100,114335.12,1010,0.31,1080,62,-0.15953,-1.041147,1.480068
47289,0.23,1525,3.0,GAINESVILLE,188900.0,295100,660,19,250175.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.454652450046456,256440.62877761404,-6265.628777614038,6265.628777614038,06399-009-000,HighSprings,A,0.48,30702,-82.381337,29.668077,100,114335.12,1010,0.23,1525,65,-0.168314,-0.511808,1.638812
47323,0.23,1025,3.0,GAINESVILLE,188900.0,248200,103,30,210867.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.992805219291723,161588.0087912847,49278.991208715306,49278.991208715306,06399-043-000,HighSprings,A,0.5,30736,-82.382573,29.670563,100,114335.12,1010,0.23,1025,61,-0.168314,-1.106572,1.427154
47394,0.34,2107,3.0,GAINESVILLE,115300.0,465200,2272,14,393148.0,0.34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,12.805090184480921,364065.90374714055,29082.096252859454,29082.096252859454,06400-070-000,MidtownEast,B,0.87,30807,-82.373626,29.662033,100,114335.05,1010,0.34,2107,62,-0.074155,0.671406,0.101065
47482,0.29,2892,3.0,GAINESVILLE,179300.0,463800,31303,19,362927.0,0.29,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.932338176441133,413469.1470196288,-50542.147019628785,50542.147019628785,06402-037-000,HighSprings,A,0.38,30893,-82.378335,29.662153,100,114335.05,1010,0.29,2892,59,-0.161726,1.114277,1.321324
47498,0.29,1958,3.0,GAINESVILLE,179300.0,344400,2891,17,289849.0,0.29,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.83,12.681894642764624,321867.304821806,-32018.30482180603,32018.30482180603,06402-053-000,HighSprings,A,0.38,30909,-82.378339,29.661049,100,114335.05,1010,0.29,1958,61,-0.161726,0.003258,1.427154
47529,0.43,1502,3.0,GAINESVILLE,156000.0,343300,1392,19,290413.0,0.43,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.493185754627525,266514.98625987384,23898.01374012616,23898.01374012616,06404-004-000,HighSprings,A,0.44,30936,-82.380422,29.661913,100,114335.33,1010,0.43,1502,61,-0.146355,-0.539167,1.427154
47553,0.75,2020,3.0,GAINESVILLE,148900.0,328300,1817,30,277238.0,0.75,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.588178494464366,293073.4368957883,-15835.436895788298,15835.436895788298,06406-001-000,MidtownEast,B,0.91,30953,-82.375142,29.667365,100,114335.07,1010,0.75,2020,62,-0.015433,0.554939,0.101065
47615,0.28,2738,3.0,GAINESVILLE,119400.0,335000,3128,30,281622.0,0.28,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.728633232687397,337268.0294006254,-55646.02940062538,55646.02940062538,06410-006-000,MidtownEast,B,0.93,31013,-82.376711,29.67239,100,114335.09,1010,0.28,2738,63,-0.082749,1.516123,0.146268
47661,0.44,1678,3.0,GAINESVILLE,119400.0,319300,804,30,270600.99999999994,0.44,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.412887211396155,245950.90243467363,24650.097565326316,24650.097565326316,06410-052-000,MidtownEast,B,0.93,31058,-82.378293,29.669678,100,114335.09,1010,0.44,1678,63,-0.059833,0.097105,0.146268
47732,0.61,2068,3.0,GAINESVILLE,131200.0,409900,4082,30,344333.0,0.61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.63443807749268,306949.3648096959,37383.63519030408,37383.63519030408,06412-004-000,HighSprings,B,0.23,31127,-82.381894,29.673653,100,114335.1,1010,0.61,2068,39,-0.126592,0.134106,0.26303
47756,0.45,3524,3.0,GAINESVILLE,220200.0,651600,12189,17,541671.0,0.45,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.83,13.199186747916125,539925.6629799899,1745.3370200101053,1745.3370200101053,06413-007-001,HighSprings,B,0.2,31128,-82.382599,29.673656,100,114335.1,1010,0.45,3524,35,-0.144159,1.866058,0.051371
47802,0.36,2324,3.0,GAINESVILLE,220200.0,483800,23811,30,387419.0,0.36,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.676542504433886,320149.2282751733,67269.77172482671,67269.77172482671,06414-010-045,HighSprings,B,0.31,31174,-82.381164,29.67849,100,114335.1,1010,0.36,2324,37,-0.15404,0.438625,0.1572
47824,0.26,2682,3.0,GAINESVILLE,75600.0,308100,6702,30,255182.99999999997,0.26,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.707943758796098,330361.820576507,-75178.82057650705,75178.82057650705,06415-002-020,MidtownEast,B,0.92,31196,-82.374075,29.670864,100,114335.04,1010,0.26,2682,57,-0.085613,1.441156,-0.124951
47869,0.22,3933,4.0,GAINESVILLE,217800.0,804800,2064,22,682016.0,0.22,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.78,13.234406844227863,559280.739951417,122735.26004858303,122735.26004858303,06415-010-024,MidtownEast,B,0.9,31237,-82.374224,29.669093,100,114335.15,1010,0.22,3933,22,-0.091342,3.115865,-1.70706
47870,0.2,2669,4.0,GAINESVILLE,217800.0,506900,1814,23,429051.0,0.2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.77,12.932961453885826,413726.93334089674,15324.066659103264,15324.066659103264,06415-010-025,MidtownEast,B,0.9,31238,-82.374486,29.669121,100,114335.15,1010,0.2,2669,23,-0.094207,1.423753,-1.661857
47905,0.3,1649,3.0,GAINESVILLE,75100.0,340200,2940,19,286230.0,0.3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.546767493381846,281184.8309242074,5045.169075792597,5045.169075792597,06416-001-000,MidtownEast,B,0.92,31247,-82.374962,29.67059,100,114335.04,1010,0.3,1649,46,-0.079884,0.058283,-0.622185
47953,2.17,3820,4.0,GAINESVILLE,120600.0,833300,6147,24,702157.9999999999,2.17,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,13.362901287627182,635966.5760922299,66191.42390776996,66191.42390776996,06422-002-001,MidtownEast,B,0.92,31288,-82.356645,29.668292,100,114336.01,1010,2.17,3820,40,0.187946,2.964592,-0.893404
