#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,GC441745,SLD,5153 SW 79th TER,Gainesville,32608,Stillwind,"1,900",06858-010-015,"$295,000 ",4,3,0,1997,,Single Family Residence,,"$3,230.00 ",48,48,3,Conventional,4/8/2021,$157.84 ,$155.26 ,0.98,Coldwell Banker M.M. Parrish Realtors,Wendy Wei,259505191,259504926,Gainesville-Alachua,Pinellas Suncoast,TRUE
1,GC441268,SLD,6627 SW 83rd TER,Gainesville,32608,Mentone,"2,008",07061-060-008,"$295,000 ",4,3,0,2001,Community,Single Family Residence,,"$4,661.00 ",47,47,2,VA,3/10/2021,$146.91 ,$146.91 ,1,Keller Williams Gainesville Realty Partners,Jessica Law,259504108,259505695,Ocala - Marion,Ocala - Marion,TRUE
1,GC441035,SLD,3415 NW 61 PL,Gainesville,32653,Mile Run Rosemont,"1,970",08015-230-099,"$295,000 ",4,2,0,1996,Community,Single Family Residence,,"$2,881.00 ",41,41,3,Conventional,3/4/2021,$149.75 ,$149.75 ,1,"Tower Rafferty Realty, LLC",George Rafferty Jr.,259504924,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC440262,SLD,3518 NW 65th LN,Gainesville,32653,Sutters Landing,"1,758",06015-004-097,"$295,000 ",3,2,0,1996,,Single Family Residence,,"$3,653.00 ",49,49,5,Conventional,2/3/2021,$170.08 ,$167.80 ,0.99,Bosshardt Realty Services LLC,Trina Christensen,259500510,259504874,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC438384,SLD,5339 NW 9th Lane,Gainesville,32605,Boardwalk,"2,340",06364-003-026,"$295,000 ",3,2,1,2004,,Single Family Residence,,"$4,535.00 ",216,216,153,Conventional,5/3/2021,$128.16 ,$126.07 ,0.98,RE/MAX Reliance Group,Tiffany R Moen,259506064,259504935,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC446895,SLD,10608 NW 61st TER,Alachua,32615,Turkey Creek,"1,535",05921-020-039,"$295,000 ",3,2,0,2002,Community,Single Family Residence,,"$2,175.00 ",48,48,3,Conventional,9/20/2021,$188.86 ,$192.18 ,1.02,"Boukari Realty, Inc.",Antoinette I Hunt,259506420,259504874,Gainesville-Alachua,Gainesville-Alachua,FALSE
1,GC446346,SLD,4915 NW 21ST DR,Gainesville,32605,Sorrento,"1,837",07891-010-051,"$295,000 ",4,2,0,2004,Community,Single Family Residence,,"$3,848.00 ",22,22,3,Cash,8/6/2021,$157.32 ,$160.59 ,1.02,BHHS Florida Realty,Jeffrey Tice,259500527,70002595,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC445216,SLD,6437 SW 84th TER,Gainesville,32608,Hickory Forest,"1,617",07054-202-170,"$295,000 ",3,2,0,2002,Community,Single Family Residence,,"$4,417.00 ",40,40,2,Conventional,7/16/2021,$174.71 ,$182.44 ,1.04,Florida Homes Realty & Mortgage,Heather Damron,259505195,259505695,Gainesville-Alachua,Gainesville-Alachua,FALSE
1,GC444377,SLD,949 NW 231ST WAY,Newberry,32669,Newberry Oaks,"1,652",01901-070-128,"$295,000 ",3,2,0,2012,Private,Single Family Residence,,"$3,070.00 ",66,66,5,Conventional,7/16/2021,$172.46 ,$178.57 ,1.04,Keller Williams Gainesville Realty Partners,Jonathan Mills,259505225,259500035,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC444352,SLD,1314 SW 245th Way WAY,Newberry,32669,Newberry Place,"2,348",01933-010-037,"$295,000 ",5,3,0,2013,,Single Family Residence,,"$2,686.00 ",32,32,2,Conventional,6/11/2021,$117.12 ,$125.64 ,1.07,Keller Williams Gainesville Realty Partners,Paul A Curlings - The Curlings Group,259505857,259505695,Ocala - Marion,Ocala - Marion,TRUE
1,GC444264,SLD,805 NW 20TH TER,Gainesville,32603,Lorraine Court,"2,200",09213-001-000,"$295,000 ",4,2,0,1953,,Single Family Residence,,$0.00 ,34,34,34,Conventional,6/10/2021,$136.36 ,$134.09 ,0.98,Beycome of Florida LLC,Steven Koleno,364512302,259506814,Orlando Regional,Orlando Regional,TRUE
1,GC437939,SLD,8259 SW 60th RD,Gainesville,32608,Chesnut Village,"1,744",07051-020-029,"$295,490 ",4,2,0,2020,,Single Family Residence,,$0.00 ,77,77,89,FHA,2/5/2021,$172.01 ,$169.43 ,0.98,"D R Horton Realty of Tampa, LLC",Teddianne M Sherman,555511772,259500037,Tampa,Tampa,TRUE
1,GC443575,SLD,3614 NW 26 ST,Gainesville,32605,Fletcher Oaks,"1,543",06091-030-116,"$295,900 ",3,2,0,2020,,Single Family Residence,,$709.00 ,133,133,-4,Conventional,8/27/2021,$191.77 ,$191.77 ,1,Bosshardt Realty Services LLC,Loralee Hutchinson,259500523,259500004,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC441961,SLD,3656 NW 26 ST,Gainesville,32605,Fletcher Oaks,"1,539",06091-030-122,"$295,900 ",3,2,0,2020,,Single Family Residence,,$709.00 ,91,91,30,Other,5/28/2021,$192.27 ,$192.27 ,1,Bosshardt Realty Services LLC,Loralee Hutchinson,259500523,70002595,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC442887,SLD,3462 NW 26 ST,Gainesville,32605,Fletcher Oaks,"1,567",06091-030-120,"$295,900 ",3,2,0,2021,,Single Family Residence,,"$1,065.00 ",111,111,2,Conventional,7/15/2021,$188.83 ,$188.83 ,1,Bosshardt Realty Services LLC,Loralee Hutchinson,259500523,259504926,Gainesville-Alachua,Ocala - Marion,TRUE
1,G5047406,SLD,2325 NW 145TH DR,NEWBERRY,32669,BELMONT CLUSTER PH 1,"1,521",04227-010-059,"$296,000 ",3,2,0,2005,Community,Single Family Residence,Fee Simple,"$2,899.33 ",5,5,5,VA,11/19/2021,$198.55 ,$194.61 ,0.98,BOSSHARDT REALTY SERVICES LLC,Kristine Wendig,259505453,55055,Lake and Sumter,Gainesville-Alachua,TRUE
1,GC441590,SLD,625 NW 22ND ST,Gainesville,32603,Spencer Plat,"1,972",15177-000-000,"$296,100 ",4,2,1,1937,,Single Family Residence,,"$5,000.00 ",38,38,59,Cash,4/30/2021,$179.77 ,$150.15 ,0.84,Freeman Realty Inc,Carolyne Freeman,259500499,259500021,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC437940,SLD,8227 SW 60th RD,Gainesville,32608,Chesnut Village,"1,774",07051-020-031,"$296,499 ",4,2,0,2020,,Single Family Residence,,$0.00 ,151,151,98,FHA,2/11/2021,$169.10 ,$167.14 ,0.99,"D R Horton Realty of Tampa, LLC",Teddianne M Sherman,555511772,70002595,Tampa,Tampa,TRUE
1,GC444335,SLD,3013 SW 98TH DR,Gainesville,32608,HP/Katelyn Lane,"1,725",06860-353-044,"$296,675 ",3,2,0,2001,,Single Family Residence,,"$5,110.00 ",15,15,-4,Cash,4/27/2021,$171.99 ,$171.99 ,1,BHHS Florida Realty,Teiss Parr Trio Chelsea,259503915,25950341,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC447899,SLD,6523 SW 81ST ST,Gainesville,32608,Mentone,"1,329",07061-010-025,"$297,000 ",3,2,0,1996,Community,Single Family Residence,,"$2,067.00 ",16,16,3,Cash,9/30/2021,$218.21 ,$223.48 ,1.02,"Matchmaker Realty Of Alachua County, Inc",Gia Arvin,259503472,259500035,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC442403,SLD,3469 NW 13TH AVE,Gainesville,32605,Libby Heights(430),"1,629",06400-019-000,"$297,000 ",4,2,0,1961,,Single Family Residence,,"$3,316.00 ",49,49,1,Conventional,4/30/2021,$178.02 ,$182.32 ,1.02,Florida Homes Realty & Mortgage,Ben Burkley,259505045,259505339,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC446819,SLD,4526 NW 32nd AVE,Gainesville,32606,Benwood Estates,"1,608",06143-001-033,"$297,000 ",3,2,0,1973,Private,Single Family Residence,,"$3,760.00 ",52,52,10,Conventional,9/20/2021,$186.57 ,$184.70 ,0.99,CMP REAL ESTATE,Chris Martin,259500583,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC444711,SLD,14392 NW 159th LN,Alachua,32615,Baywood Hills,"2,216",03067-060-033,"$297,000 ",3,2,1,2008,,Single Family Residence,,"$2,884.00 ",53,53,26,FHA,7/15/2021,$134.93 ,$134.03 ,0.99,Pepine Realty,Freddy Pearson,259503996,259505695,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC442708,SLD,3904 NW 62nd AVE,Gainesville,32653,Millhopper Stat-Grand Central,"1,984",06020-010-030,"$297,400 ",3,2,0,1993,,Single Family Residence,,"$2,749.00 ",36,36,4,Cash,4/23/2021,$143.60 ,$149.90 ,1.04,Coldwell Banker M.M. Parrish Realtors,Cameron & Cameron Partners,259500308,259500792,Gainesville-Alachua,Pinellas Suncoast,TRUE
1,GC437938,SLD,8244 SW 60th RD,Gainesville,32608,Chesnut Village,"1,744",07051-020-080,"$297,490 ",4,2,0,2020,,Single Family Residence,,$0.00 ,145,145,21,Conventional,2/5/2021,$170.58 ,$170.58 ,1,"D R Horton Realty of Tampa, LLC",Teddianne M Sherman,555511772,70002595,Tampa,Tampa,TRUE
1,GC500301,SLD,23838 NW 3RD AVE,NEWBERRY,32669,NEWBERRY OAKS PH 4,"1,866",01901-040-032,"$297,500 ",3,2,0,2004,,Single Family Residence,Fee Simple,"$3,024.68 ",2,2,9,Conventional,12/9/2021,$152.73 ,$159.43 ,1.04,WATSON REALTY CORP,Richard Barton,259505895,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC445073,SLD,2509 NW 54TH BLVD,Gainesville,32653,Northwood Pines,"1,756",06014-001-015,"$297,500 ",3,2,0,1977,Private,Single Family Residence,,"$1,867.00 ",48,48,1,Conventional,7/20/2021,$153.76 ,$169.42 ,1.1,NextHome South Pointe - Gainesville,Kimberley Brown,259504994,259500035,Pinellas Suncoast,Gainesville-Alachua,TRUE
1,GC443579,SLD,3634 NW 26 ST,Gainesville,32605,Fletcher Oaks,"1,521",06091-030-119,"$298,000 ",3,2,0,2021,,Single Family Residence,,$709.00 ,133,133,13,Conventional,8/27/2021,$195.92 ,$195.92 ,1,Bosshardt Realty Services LLC,Loralee Hutchinson,259500523,259500004,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC443578,SLD,3648 NW 26 ST,Gainesville,32605,Fletcher Oaks,"1,543",06091-030-121,"$298,000 ",3,2,0,2020,,Single Family Residence,,$709.00 ,150,150,20,Conventional,9/13/2021,$193.13 ,$193.13 ,1,Bosshardt Realty Services LLC,Loralee Hutchinson,259500523,259504044,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC445446,SLD,306 SW 127th ST,Newberry,32669,West End Golfview Ests,"1,959",04334-028-000,"$298,000 ",4,2,0,1980,Private,Single Family Residence,,"$2,813.00 ",35,35,14,Conventional,7/29/2021,$147.52 ,$152.12 ,1.03,Coldwell Banker M.M. Parrish Realtors,Howard E. Gordon,259503352,259504044,Gainesville-Alachua,Pinellas Suncoast,TRUE
1,GC443160,SLD,8746 SW 50th RD,Gainesville,32608,HP/Camden Court 24,"1,806",06860-240-024,"$298,800 ",3,2,0,1992,,Single Family Residence,,"$3,346.00 ",47,47,2,Conventional,5/18/2021,$154.98 ,$165.45 ,1.07,Coldwell Banker M.M. Parrish Realtors,Rana Schafer,259503515,25950341,Gainesville-Alachua,Pinellas Suncoast,TRUE
1,GC437731,SLD,1478 SW 68th TER,Gainesville,32607,Grand Oaks (Gainesville),"1,705",06677-030-114,"$298,913 ",3,2,1,2020,,Single Family Residence,,$0.00 ,149,149,0,Conventional,1/29/2021,$175.00 ,$175.32 ,1,Rabell Realty Group LLC,Kristen Rabell - Team K&R,259504030,25950341,Ocala - Marion,Ocala - Marion,TRUE
1,GC447634,SLD,25439 SW 2nd AVE,Newberry,32669,Not In Subdivision,"2,015",02257-002-000,"$299,000 ",3,2,1,1997,,Single Family Residence,,"$4,054.00 ",70,70,22,VA,11/11/2021,$148.39 ,$148.39 ,1,RIZE REALTY GROUP LLC,Vincent Hampton,259505031,635805,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447449,SLD,8213 NW 52nd ST,Gainesville,32653,Weschester,"1,922",06009-010-074,"$299,000 ",4,2,0,2012,Community,Single Family Residence,,"$5,071.00 ",4,4,1,Conventional,8/23/2021,$155.57 ,$155.57 ,1,BHHS Florida Realty,Mae Alden,259500512,259506003,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC444804,SLD,8600 SW 2ND PL,Gainesville,32607,Buckingham South,"1,696",06656-045-032,"$299,000 ",3,2,0,1978,,Single Family Residence,,"$3,800.00 ",61,61,39,Conventional,8/12/2021,$176.30 ,$176.30 ,1,Pepine Realty,Betsy Pepine,259503892,259500054,Ocala - Marion,Ocala - Marion,TRUE
1,GC438519,SLD,8525 SW 76th PL,Gainesville,32608,LongLeaf,"1,894",07098-102-080,"$299,000 ",3,2,0,2005,Community,Single Family Residence,,"$3,492.00 ",191,191,142,Other,4/14/2021,$157.87 ,$157.87 ,1,Watson Realty Corp -Tioga,Cherrie M Hughes,259506221,259505695,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC446471,SLD,8121 SW 69 PL,Gainesville,32608,Mentone,"1,677",07061-020-022,"$299,000 ",3,2,0,1997,Community,Single Family Residence,,"$4,044.00 ",56,56,11,Conventional,9/3/2021,$178.29 ,$178.29 ,1,Coldwell Banker M.M. Parrish Realtors,Jacqueline Knowles,259503594,259504964,Gainesville-Alachua,Pinellas Suncoast,TRUE
1,GC445403,SLD,4314 NW 36th DR,Gainesville,32605,Capri,"1,914",06067-030-145,"$299,000 ",3,2,0,1999,Community,Single Family Residence,,"$3,348.00 ",35,35,4,Conventional,7/16/2021,$150.99 ,$156.22 ,1.03,RE/MAX Professionals,Christine Bohn,259500783,259505695,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC427919,SLD,9407 SW 67th LN,Gainesville,32608,Lugano,"1,530",07071-100-068,"$299,113 ",3,2,0,2020,,Single Family Residence,,"$1,203.00 ",561,561,511,FHA,3/5/2021,$191.69 ,$195.50 ,1.02,Emmer Development Corp,Lori Cain,259500890,259506544,Gainesville-Alachua,Gainesville-Alachua,FALSE
1,GC440525,SLD,7214 SW 85TH TER,Gainesville,32608,Mentone,"1,922",07061-080-053,"$299,400 ",3,2,0,2002,Community,Single Family Residence,,"$3,710.00 ",42,42,1,Conventional,2/12/2021,$155.78 ,$155.78 ,1,Florida Homes Realty & Mortgage,Kay Hoang,259505390,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC500682,SLD,8502 SW 52ND PL,GAINESVILLE,32608,HAILE PLANTATION,"1,600",06860-010-020,"$299,600 ",4,2,0,1983,,Single Family Residence,Fee Simple,"$2,284.00 ",5,5,6,Cash,12/15/2021,$198.75 ,$187.25 ,0.94,TAMMY BROXSON REAL ESTATE GROUP,Rami Salem,259506079,259500037,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC446981,SLD,510 NW 96TH WAY,Gainesville,32607,Hamilton Pond,"1,628",06657-050-042,"$299,800 ",4,2,0,2002,,Single Family Residence,,"$3,066.00 ",25,25,4,Cash,8/30/2021,$184.15 ,$184.15 ,1,Watson Realty Corp - NW 23rd Ave.,Rachel Diaz,259505344,259500037,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC500705,SLD,16604 NW 193RD TER,HIGH SPRINGS,32643,OAK RIDGE AT HIGH SPGS PH 1,"1,724",03034-010-041,"$299,900 ",3,2,0,2017,,Single Family Residence,Fee Simple,"$3,457.07 ",3,3,3,Cash,12/17/2021,$173.96 ,$173.96 ,1,SOUTHTRUST PROPERTIES INC,Jason Roberts,259502070,259500060,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447434,SLD,16161 NW 208TH DR,High Springs,32643,Edgemoor,"1,551",01516-011-092,"$299,900 ",3,2,0,2004,,Single Family Residence,,"$4,792.00 ",52,52,52,Cash,10/13/2021,$193.36 ,$193.36 ,1,GAINESVILLE-ALACHUA COUNTY ASSOCIATION OF REALTORS«, Reciprocal- Out Of Area Agent,970002595,259506003,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447172,SLD,3666 NW 26th ST,Gainesville,32605,Fletcher Oaks,"1,560",06091-030-124,"$299,900 ",3,2,0,2019,,Single Family Residence,,"$4,016.00 ",67,67,33,Conventional,10/19/2021,$192.24 ,$192.24 ,1,PEPINE REALTY,Jennifer Figueroa,259506024,66066,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC445907,SLD,3637 NW 64TH LN,Gainesville,32653,Mile Run Rosemont,"1,876",06015-260-016,"$299,900 ",4,2,0,2000,Community,Single Family Residence,,"$3,639.00 ",58,58,17,Conventional,8/27/2021,$159.86 ,$159.86 ,1,Keller Williams Gainesville Realty Partners,Lisa Fetrow,259505107,70002595,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC443134,SLD,25335 SW 17TH AVE,Newberry,32669,Sylvania Terrace,"2,214",02534-005-007,"$299,900 ",3,2,1,1994,,Single Family Residence,,"$3,167.00 ",118,118,47,VA,7/30/2021,$135.46 ,$135.46 ,1,Alachua Properties Inc,Bob Bieniek,259500227,259500002,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC446435,SLD,19328 NW 164th RD,High Springs,32643,Oak Ridge At High Springs,"1,774",03034-030-150,"$299,990 ",4,2,0,2021,,Single Family Residence,,$0.00 ,161,161,-12,Conventional,12/27/2021,$180.38 ,$169.10 ,0.94,D R HORTON REALTY LLC,Teddianne Sherman,555511772,55055,Tampa,Tampa,TRUE
1,GC441602,SLD,22821 NW 190th PL,High Springs,32643,Bailey Estates,"1,774",00236-100-002,"$299,990 ",4,2,0,2018,,Single Family Residence,,$0.00 ,112,112,195,Conventional,9/30/2021,$169.10 ,$169.10 ,1,"D R Horton Realty of Tampa, LLC",Teddianne M Sherman,555511772,259500037,Tampa,Tampa,TRUE
1,GC445693,SLD,3848 NW 62nd LN,Gainesville,32653,Millhopper Stat-Victoria Sq,"1,550",06020-010-029,"$299,999 ",3,2,0,1993,Private,Single Family Residence,,"$4,313.00 ",56,56,3,FHA,8/17/2021,$193.48 ,$193.55 ,1,Bosshardt Realty Services LLC,Jonathan Griffin,259505537,259504964,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC435894,SLD,1714 SW 72nd CIR,Gainesville,32607,Grand Oaks (Gainesville),"1,700",06677-003-023,"$299,999 ",3,2,1,2020,Community,Single Family Residence,,$0.00 ,258,258,183,Conventional,3/12/2021,$176.47 ,$176.47 ,1,Watson Realty Corp - NW 23rd Ave.,Allison Ables,259504715,264000941,Gainesville-Alachua,Ocala - Marion,TRUE
1,FC267538,SLD,1804 7TH AVE,GAINESVILLE,32603,OUT OF COUNTY,"1,590",15270-000-000,"$300,000 ",3,1,1,1947,,Single Family Residence,,"$4,343.47 ",52,52,51,Conventional,9/27/2021,$204.40 ,$188.68 ,0.92,Ashley Real Estate,HAROLD ASHLEY (DR),256501413,144,Flagler,Flagler,TRUE
1,GC500548,SLD,5006 NW 36TH ST,GAINESVILLE,32605,NORTHWOOD,"1,634",06066-500-011,"$300,000 ",3,2,0,1970,Private,Single Family Residence,Fee Simple,"$3,306.13 ",25,25,25,Conventional,12/30/2021,$182.99 ,$183.60 ,1,DAWN REALTY,Mike Hastings,259503533,259500060,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC500435,SLD,10914 NW 38TH AVE,GAINESVILLE,32606,COUNTRYSIDE UNIT II,"1,801",04210-001-043,"$300,000 ",3,2,0,1985,,Single Family Residence,Fee Simple,"$3,958.00 ",4,4,18,Cash,12/17/2021,$169.35 ,$166.57 ,0.98,PEPINE REALTY,Katie Dale,259505394,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447366,SLD,3330 NW 26th AVE,Gainesville,32605,Renewood,"1,771",06095-009-006,"$300,000 ",4,2,0,1967,Private,Single Family Residence,,"$1,732.00 ",54,54,9,VA,10/13/2021,$169.40 ,$169.40 ,1,Dawn Realty,Mike Hastings,259503533,259506003,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC445219,SLD,2423 NW 67th TER,Gainesville,32606,Hickory Woods,"1,912",06224-007-000,"$300,000 ",4,2,0,1973,Private,Single Family Residence,,"$3,500.00 ",67,67,2,Conventional,8/13/2021,$149.06 ,$156.90 ,1.05,Coldwell Banker M.M. Parrish Realtors,Darine Wehbe,259505727,259505695,Gainesville-Alachua,Pinellas Suncoast,TRUE
1,GC444430,SLD,305 NW 28TH ST,Gainesville,32607,Black Pines,"1,934",06466-003-000,"$300,000 ",3,2,0,1997,,Single Family Residence,,"$6,112.00 ",49,49,22,Conventional,6/30/2021,$170.63 ,$155.12 ,0.91,"Matchmaker Realty Of Alachua County, Inc",Gia Arvin,259503472,259506269,Gainesville-Alachua,Orlando Regional,TRUE
1,GC443993,SLD,921 NW 118th TER,Gainesville,32606,South Pointe,"1,928",04321-101-008,"$300,000 ",4,2,0,1999,Community,Single Family Residence,,"$3,614.00 ",32,32,26,Other,6/17/2021,$155.55 ,$155.60 ,1,Pepine Realty,Laura Javidi,259505316,283004766,Ocala - Marion,Ocala - Marion,TRUE
1,GC443826,SLD,7933 SW 47TH CT,Gainesville,32608,HP/Planters Grove 10-Ii,"2,062",06860-102-079,"$300,000 ",4,2,0,1988,,Single Family Residence,,"$4,153.00 ",68,68,37,Conventional,6/30/2021,$145.44 ,$145.49 ,1,Pepine Realty,Betsy Pepine,259503892,259500004,Ocala - Marion,Ocala - Marion,TRUE
1,GC443537,SLD,4120 NW 64th ST,Gainesville,32606,Summer Creek,"1,872",06048-010-002,"$300,000 ",4,2,0,1989,,Single Family Residence,,"$3,706.00 ",39,39,3,Conventional,5/24/2021,$160.20 ,$160.26 ,1,TY Realty of North Florida,Tina Yakel,259503574,259504964,Ocala - Marion,Ocala - Marion,TRUE
1,GC443172,SLD,15018 SW 15TH AVE,Newberry,32669,Fletcher Brothers Farm,"1,882",04346-016-001,"$300,000 ",2,2,0,1984,,Single Family Residence,,"$2,023.00 ",89,89,26,Conventional,6/30/2021,$159.40 ,$159.40 ,1,BHHS Florida Realty,Teiss Parr Trio Chelsea,259503915,259500037,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC443038,SLD,9817 SW 93rd PL,Gainesville,32608,Hammock Ridge Unit III,"1,606",07350-041-044,"$300,000 ",3,2,0,2005,,Single Family Residence,,"$2,842.00 ",21,21,1,Cash,4/21/2021,$178.70 ,$186.80 ,1.05,RE/MAX Professionals,Danika Oliverio,259505867,259506003,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC442937,SLD,330 SW 27TH ST,Gainesville,32607,Golfview (400),"1,740",06460-029-001,"$300,000 ",3,2,0,1953,,Single Family Residence,,"$4,942.00 ",0,0,4,Conventional,3/31/2021,$172.41 ,$172.41 ,1,Out Of Area Firm (See Remarks), Reciprocal- Out Of Area Agent,2.595E+14,259504926,,Gainesville-Alachua,TRUE
1,GC442857,SLD,8122 SW 70 PL,Gainesville,32608,Mentone,"1,366",07061-040-033,"$300,000 ",3,2,0,2000,"Private, Community",Single Family Residence,,"$2,547.00 ",48,48,3,Conventional,5/12/2021,$208.27 ,$219.62 ,1.05,"Real Broker, LLC",Rhonda Sweat,259500923,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC441433,SLD,19705 NE 22nd LN,Hawthorne,32640,Not In Subdivision,"1,868",19019-001-001,"$300,000 ",3,2,0,2006,,Single Family Residence,,"$3,746.00 ",22,22,5,Cash,3/2/2021,$155.19 ,$160.60 ,1.03,Bosshardt Realty Services LLC,Abby E Basci,259506215,259504964,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC441249,SLD,5501 NW 53rd CT,Gainesville,32653,Spring Forest,"2,082",06024-001-000,"$300,000 ",4,2,0,1985,,Single Family Residence,,"$4,276.00 ",140,140,40,Conventional,6/21/2021,$156.05 ,$144.09 ,0.92,Watson Realty Corp - NW 23rd Ave.,Jonathan Colon,259500568,259504935,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC441222,SLD,1712 NW 6TH AVE,Gainesville,32603,Pinedell,"1,267",15289-000-000,"$300,000 ",4,2,0,1941,,Single Family Residence,,"$4,016.00 ",61,61,3,Conventional,4/2/2021,$248.54 ,$236.78 ,0.95,University Realty,Eric Leightman,259503308,259504837,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC440680,SLD,2734 NW 147th ST,Newberry,32669,Belmont,"1,757",04227-030-157,"$300,000 ",3,2,1,2011,Community,Single Family Residence,,"$3,927.00 ",40,40,2,Cash,2/17/2021,$169.32 ,$170.75 ,1.01,Keller Williams Gainesville Realty Partners,Shannon Bass,259505422,259506003,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC439481,SLD,11603 NW 16th LN,Gainesville,32606,Fletchers-The Retreat,"1,904",04321-401-073,"$300,000 ",3,2,0,2002,,Single Family Residence,,"$5,298.00 ",56,56,11,FHA,1/6/2021,$157.04 ,$157.56 ,1,Bosshardt Realty Services LLC,Amy Y Yang,259506118,261011242,Gainesville-Alachua,Ocala - Marion,FALSE
1,GC439325,SLD,11041 SW 16TH ST,Micanopy,32667,Prairie South,"2,092",16328-030-060,"$300,000 ",3,2,0,1983,Private,Single Family Residence,,"$2,803.00 ",86,86,49,Conventional,1/29/2021,$152.96 ,$143.40 ,0.94,Coldwell Banker M.M. Parrish Realtors,Dawne Nuri,259504003,259505695,Gainesville-Alachua,Pinellas Suncoast,TRUE
1,GC437825,SLD,3940 NW 37th PL,Gainesville,32606,Valley (The),"2,130",06103-010-019,"$300,000 ",4,2,0,1973,,Single Family Residence,,"$3,153.00 ",141,141,100,Conventional,1/26/2021,$143.19 ,$140.85 ,0.98,BHGRE Thomas Group,Brian Oen,259505642,270534868,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC425129,SLD,803 NW 23rd AVE,Gainesville,32609,Felton Court,"1,848",09263-001-000,"$300,000 ",5,2,0,1960,,Single Family Residence,,"$2,739.00 ",678,678,561,Conventional,2/23/2021,$175.87 ,$162.34 ,0.92,Florida Homes Realty & Mortgage,Heather Damron,259505195,70002595,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC446586,SLD,7814 SW 79TH DR,Gainesville,32608,LongLeaf,"1,527",07098-407-413,"$300,000 ",3,2,0,2013,Community,Single Family Residence,,"$5,143.00 ",18,18,0,VA,8/9/2021,$196.46 ,$196.46 ,1,BHGRE Thomas Group,Katherine Durst,259505574,259500037,Gainesville-Alachua,Ocala - Marion,TRUE
